smiles,IE,EA
CN1C[C@@H]([C]([NH])O)N(C)[C@H](C1)OC,4.557399234,-0.821229247
CCc1c2CCCCc2c(c2ccccc2)c(c1O)O,4.094036171,-0.058562225
S=C1SCCS1,4.95251421,1.330205206
C=Cc1cncc(n1)OCCOCCOC,4.966341805,0.991846997
C#CC1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,3.3054332,0.552854351
CN(C)c1cn(C)cc1N(C)C,3.124379563,-0.960768993
C(C#N)(C#N)[C@H]1c2c(OC(=C1C#N)N)cccc2,4.870351271,0.42422107
Oc1c(O)n(C=O)cc1,5.316193856,1.793284686
CC1=CCC(=CS1)F,4.159251746,-0.384469105
CN(C)c1c(ccn1C)C(=O)O,3.720717095,0.037876247
CCc1ccc(c2c1ONO2)C(C)(C)C,4.286890277,-0.331983736
Cn1ccc(=c2ccn(COC)c(c2)C(=O)O)cc1,2.306771856,0.79471214
C1C[C@H]([C@H](C1)O)C(=O)O,6.338943095,-0.721513303
c1(C(=O)CCC)ccc(cc1)F,5.570598233,0.95717038
C1(=C)CCCCC1,5.113123594,-0.718880664
CCC1=CSC(=CC1)C=C,3.926109753,0.341383571
CNc1cn(C)cc/c/1=c\1/ccn(C)c(c1)NC,1.532939705,-0.300453005
C/C(=N/c1cccc2c1ONO2)/O,4.337588601,0.28134011
C\1(=C\2/SC3=C(S2)OCCO3)/SC2=C(S1)OCCO2,3.148985038,0.643217444
CC1=CN(C)[CH][C]([C]1[C]1C=CN(C)C=C1)N(=O)=O,2.386959755,1.253967534
C[C@@H]1CSC[C@H](c2ccccc2)S1,4.880199201,0.608985741
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)N)N,4.447209704,1.905652386
C/C(=N/c1ccc2c(c1)[nH]s[nH]2)/O,3.32808915,0.171364469
Cc1ccc2c(c1)ON(C(=O)O)O2,4.517223743,0.725671257
c12c(n(c(=O)n(c1=O)C)C)ncn2C,4.68160346,0.293124315
COCCOCCOC1=C(OCCOC)S/C(=C/2\SC=CS2)/S1,3.215583289,0.382923411
CNC1=C(CC=CO1)c1ccccc1,3.31382389,-0.113146079
c1c(cc2c(c1Cl)ONO2)C#N,4.942289503,0.949123214
c1ccc(cc1)c1ccc(c2c1[nH]s[nH]2)F,3.555315376,0.300287309
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)F)S1,3.699091931,2.201005645
Cc1c(C(Cl)(Cl)Cl)nccn1,5.825547534,2.752158546
CN1Oc2ccc(cc2O1)F,4.295279887,-0.072572634
C1C[C@H]([C@H](C1)F)C(=N)O,5.840660104,-0.749295575
CC(C)(C)c1ccc2c(c1)ON(C)O2,4.082529797,-0.571575579
CN(C)c1c(ccn1C)C#N,3.776577223,-0.190578773
COCCOCCOc1c(nccn1)N(=O)=O,5.426349088,2.235230589
CC(C)(C)Cn1ccc(=c2ccn(C)cc2C(=O)O)cc1,2.144058259,0.397692608
Cn1ccc(=c2ccn(cc2)Cc2ccccc2)c(c1)C(F)(F)F,2.128236919,-0.15548106
C#Cc1cscc1O,4.82628253,0.345203127
C=Cc1cc(C(F)(F)F)sc1,4.8484355,0.706774074
N(=N\c1ccccc1)/c1c2c(ccc1O)cccc2,4.330720491,1.792899495
C=Cc1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.64606105,3.173333755
C#Cc1cnc(cn1)Cl,5.693874099,1.301716832
C=C[C@@H]1CSC[C@H](CC)S1,4.892499816,0.842748214
CC(=O)c1cc(cc2c1ONO2)N,3.909557402,1.064358581
Cc1c(nccn1)OC,5.132396764,0.485368092
CNc1cc(cc2c1ONO2)N(=O)=O,4.410714411,2.006909415
C1=CC(=C(C1)C#N)C(Cl)(Cl)Cl,5.551579737,2.895885737
C(=O)(O)c1cccnc1,5.820383956,1.078890179
CCc1c(ccc2c1ONO2)Cl,4.461471444,1.190980111
CC[C@@H]1CS[C@H](C#N)CS1,5.257166211,0.813639314
c12C(=NCC(=O)N(c1ccc(c2)Cl)C)c1ccccc1,4.936330645,0.964384387
C1=COC(=C(C1)O)N,3.268528117,-0.519324759
C#Cc1ccc2c(c1O)ONO2,4.537776621,0.40595637
CCc1c(NC)nccn1,4.353108957,0.344267053
Cc1c/c(=c/2\ccn(C)c(c2)F)/ccn1C,1.905463352,-0.172399735
c1cc(cc(c1)N(=O)=O)N(=O)=O,6.973676394,2.335097121
C(=C)(C)[C@H]1c2c(OC1)cccc2,4.493449952,-0.41158775
C1(=CC(=O)C=C(C1=O)Cl)Cl,6.395457995,3.138592273
C(C(F)F)(CO)(F)F,6.931330902,-0.40797059
CN(C)c1ccc(c2ccccc2)s1,3.308797939,0.293326923
C1=COC(=C[C@@H]1C(Cl)(Cl)Cl)N,4.198411467,2.16417154
C1=C(C(=O)O)OC=C(N(=O)=O)O1,5.403830675,2.261665476
CCC1=CSC(=CC1)C#C,4.110374476,0.437651806
C=CC1=CCC(=CO1)OC,3.897235876,0.125946261
CNc1cc(c2c(c1)[nH]s[nH]2)C(F)(F)F,3.355782905,0.289014262
CNc1cncc(n1)OCCOCCOCCOC,4.193366716,0.283379168
C[C@@]12C[C@H]3[C@H]4C[C@@H]1[C@@H]2N34,6.302543757,0.474834943
c1c(c2c(cc1)nc(cn2)C#C)C,5.153408173,1.474002866
C[C@H]1[C]2[CH]CN3[C@H]2[C@]13C,5.634506625,2.352291784
CN(C)[C@]1(COCCO1)C(=O)O,4.690003622,-0.455650044
CCc1ccc(C(=O)C)c2c1[nH]s[nH]2,3.275215813,0.887134748
Cn1ccc(=c2ccn(cc2)CC#N)c(c1)N(=O)=O,2.639281211,1.427531645
CC[C@]1(COCCO1)C(=O)O,5.794986286,-0.398784222
C=CC1=COC=C(C(Cl)(Cl)Cl)O1,4.348165624,2.707388094
COCCOCCOCCOc1c(ccs1)O,3.90997719,-0.416908482
c12c(cc(c(c1)C)CCc1cc(c(CC2)cc1C)C)C,4.179137518,-0.496797815
CNc1cccc2c1ON(N(=O)=O)O2,4.370023534,3.364862386
c1c(c(cs1)N(=O)=O)Cl,5.614866235,2.071931379
C1C=C(C(Cl)(Cl)Cl)OC=C1C(=N)O,5.101443083,2.484091464
C[C@H]1C[C@@H]2[C@H]3N2C[C]3[CH]1,5.977526183,1.662182732
CCc1cccc2c1ON(C(C)(C)C)O2,4.029908352,-0.541731742
C(CCCCOCCO)CCCCCCC,5.578308601,-1.084274857
CCC1=C(O)SC=CC1,3.907839058,-0.431293116
COc1c(C(Br)(Br)Br)nccn1,5.560356062,3.086195586
C/C(=N/c1cnc(cn1)C(F)(F)F)/O,5.285634061,1.162257625
CN1C[C@@H](c2ccccc2)N(C)C[C@H]1C#N,4.438219999,-0.767596257
CCC1(CC)CSCCS1,4.838068184,-0.961872902
CN(C)c1ccn(C)c1C(=O)O,4.141848311,0.175852729
CNC1=C(CC=CO1)N(C)C,2.852000131,-0.863814125
C#CC1=CS[C](C2=[S]C=CS2)S1,3.29655409,0.697492397
c12c(cccc1N)nccc2,3.960384237,0.642573318
CC(=O)c1cnc(cn1)C(C)(C)C,5.377800863,1.372817944
C(C)(C)N,4.775240355,-0.856289581
C1N[C@]21C[C@H]1CC[C]1[CH]2,5.749069559,0.742002955
Cc1ccc2c(c1)ON(N(C)C)O2,4.307505526,-0.343733609
CNc1c[nH]cc1N(=O)=O,3.904685386,1.455616694
CNc1nc(=O)[nH]cn1,6.939664584,1.990106708
Oc1c2c(ccc1)cccc2,4.242389588,0.316513833
C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C=C)(F)F)(F)F)(F)F)(F)F,6.992003509,0.361159006
Cn1cc/c(=c\2/ccn(C)c(c2)F)/cc1C(Cl)(Cl)Cl,2.275600911,3.430439968
C(=C)(C=C)C=C,4.72242489,0.608895565
C1CC[C@@](SC1)(NC)C,4.497109605,-0.992253468
CC(C)(C)c1cc2c(cc1c1ccccc1)ONO2,4.300146491,-0.131082008
Cc1nc(F)coc1=O,6.88655717,3.171359883
N(C(C)C)(C(C)C)SC,3.563949714,-0.81150991
c1c(csc1C(F)(F)F)C(=O)O,5.884953354,1.011847054
CC(=O)n1c2ccccc2n(OC)s1,4.219604852,1.9708617
COCCOc1cc(C#N)cs1,4.619646606,0.578714902
c1cc2c(cc1N(=O)=O)n(N(=O)=O)s[nH]2,4.35215436,3.206236252
c1c(c2c(cc1)nccn2)C(Cl)(Cl)Cl,5.57423498,2.927474134
C1=C[S]=C([C]2SC(=C(N)S2)Cl)S1,3.253443658,0.568632573
C#CC1=COC=C[C@H]1F,5.089721023,0.532979875
Cn1ccc(C#N)c1OC,4.201711573,0.148549441
C(=O)=O,9.433271501,0.941193033
CCc1c/c(=c/2\ccn(C)cc2Cl)/ccn1C,1.922202883,-0.041272258
Pc1ccccc1,4.697757702,-0.034864895
C=CC1=C(C#C)SC=CC1,4.106126475,0.923471682
COCCOCCOc1cc(F)sc1,4.350084651,0.309689338
C=Cc1cc(cc2c1ONO2)F,4.4965723,0.725444387
COCCOCCOc1cccc2c1n(OCCOC)s[nH]2,3.780869342,1.433302654
CC(=O)c1cccc2c1ON(C(F)(F)F)O2,4.954467451,1.201881136
c1cc(C(=O)O)[nH]c1C(=O)O,5.395319868,1.177435383
CC(=O)c1cc(cc2c1ONO2)C(F)(F)F,4.842673454,1.345907853
c1(cc2c(cc1)ncc(n2)C=C)C=C,4.89638663,1.411191928
CC(=O)c1ccsc1c1ccccc1,4.659816581,1.106030056
C=CC1=C(CC=CO1)C#N,4.803585773,1.093894321
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C(Cl)(Cl)Cl,5.711806586,2.290959476
CC1=COC=CO1,3.927455031,-0.476025222
C1=COC(=C(C1)C(=O)O)C(=N)O,5.082312813,1.64449445
S(=O)(=O)(c1c(N(=O)=O)cccc1)C,6.492936979,2.320347982
C=CC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1C,1.83844841,-0.174174929
n1cncnc1,6.228175259,0.811744282
c1([nH]c(=O)ccn1)SC,5.070750669,0.81957251
C1([C@H]2C[C@@H]1CC=C2C)(C)C,4.524849677,-0.927537548
COCCOc1cc2c(cc1O)[nH]s[nH]2,3.379025827,-0.149219018
CN1C[C@@H](F)N(C)[C@H](C1)OC,4.35018491,-1.164604662
CN(C)c1ccc2c(c1)[nH]sn2C(=O)O,3.434039332,2.896453695
N(C(C)C)([N][N]N(C(C)C)C)C,3.237118229,-0.658097334
C(#N)C1=CSC(=CS1)O,4.249382625,1.082680479
Cn1cc(cc1N(=O)=O)F,5.364541074,1.837246124
CCC1=C(CC=CO1)C(=O)O,4.747457423,0.580420476
CN(C)[C@@H]1C=COC=C1O,4.022781568,-0.504695663
COC1=C(O)SC=CC1,3.618559165,-0.504098792
O(C)[C@@H]1N(C=O)CCCCC1,5.370475861,-0.799546629
C1=COC=C(C#N)[C@@H]1F,5.773321666,0.900657546
C=C[C@@H]1C=COC=C1C(=O)O,5.060186078,0.782228679
CNc1ccc(c2c1ONO2)C(F)(F)F,4.277119439,0.124314974
C1CC(Cc2cc(c(cc12)O)O)(N)N,4.296282463,-0.509190004
COc1c(=O)[nH]ccn1,4.651930203,0.694131124
C#Cc1cc2c(cc1C(C)(C)C)[nH]s[nH]2,3.31465215,2.594635779
CCc1cc2c(cc1C(=O)O)ONO2,4.591346612,0.824557847
C1C[C@H](CC[C@@H]1N)N(=O)=O,5.071193619,1.416942706
Cn1ccc(=c2cc(n(C)cc2Cl)OCCOC)cc1,1.831321656,0.085229427
C=CC1=COC=C(C1)c1ccccc1,4.037628006,0.403785394
C=Cc1cn(C)cc(c1=c1ccn(C)cc1)OC,1.912899904,-0.241335996
C#CN1Oc2ccc(cc2O1)c1ccccc1,4.334817462,4.212790672
C=CC1=COC=C(C(=O)O)O1,4.488754322,0.90118886
C/C(=N/c1cc2c(cc1C(Br)(Br)Br)ONO2)/O,4.302702962,3.305442299
c1c(c2c(cc1)nc(cn2)C)c1ccccc1,4.722121184,1.188578247
CC1(CCCC1)C(Cl)(Cl)Cl,6.996752688,2.055807947
CC(=O)C1=C(C(=O)C)S[C](C2=[S]C=CS2)S1,3.430204045,2.115453663
COc1cncc(F)n1,5.416076208,0.770763347
C#C[C@@H]1CN(C)[C@@H](CN1C)O,4.250802526,-0.233828161
C(=C)(OC)C=C,4.651210864,0.115152221
CN(C)n1c2c(cccc2[nH]s1)C(=O)O,3.643191128,0.91696658
CNc1ccc(c2c1ONO2)C(=O)O,4.219112396,0.605938917
CN[C@@H]1CN(C)[C@H](C#N)CN1C,4.216235035,-0.779764008
CCc1c/c(=c\2/ccn(C)cc2C)/ccn1C,1.736429884,-0.3354881
CCc1c(C)cc[nH]1,3.908461488,-0.910080163
CC1=C(CC=CO1)N,3.313603263,-0.727772272
c12c3c4c5c6c1c1ccc6ccc5ncc4ccc3ccc2cc1,4.357601934,0.980992284
C1=C(C(F)(F)F)S/C(=C\2/SC=C(N)S2)/S1,3.221710934,0.890363795
CCN1Oc2cccc(C(=O)C)c2O1,4.324059675,1.00560528
CCn1c2cccc(c2[nH]s1)N(=O)=O,3.297859812,1.935181503
COc1cc(cc2c1ONO2)C(F)(F)F,4.712070439,0.437081486
C1CS[C@H]([C@@H](C#N)S1)C(=O)O,5.329073033,1.047196637
Cn1ccc(=c2cc(C#N)n(C)cc2OCCOCCOC)cc1,2.177561399,0.560720324
n1(n(cccc1)[O])[O],4.986656878,1.176425294
[S@]([CH2])(c1ccc(cc1)[S@](=O)C)c1ccccc1,3.31074622,0.69231764
CC(C)(C)c1cnc(cn1)N(=O)=O,5.99085373,2.331115448
C1=CSC(=C(C1)C(=O)O)F,4.776445364,1.0618701
C[C@]12c3c(OC1=CC(=O)[C@H](C2=O)C(=O)C)c(C(=O)C)c(c(c3O)C)O,4.756936214,1.389404744
C=Cc1ccc(F)n1C,3.860532119,-0.161778549
O=C1O[C@H]2CCN=C2O1,7.684694507,2.148798438
c1cc(c2c(c1)ON(C#N)O2)C(=O)O,5.14642744,1.233895759
C1(=C2CC2)CC1,4.927609734,-0.165677954
C1C(=CSC=C1O)C#N,4.226473016,0.605297914
CNc1ccc(N(C)C)n1C,2.653796778,-0.734902123
CC(C)(C)c1ccc2c(c1)ON(F)O2,5.147485384,3.408998638
C=Cc1cc(c2ccccc2)[nH]c1,3.853290184,-0.030474708
C1C=C(C(=N)O)OC=C1C#N,5.255101566,0.959074096
COCCOCCOCCOc1cccc2c1ON(Cl)O2,5.219434748,3.837154082
CCC1=COC=C(C1)F,4.379325862,-0.643598265
C(CN)c1c2c([nH]c1)ccc(c2)O,4.071014355,-0.40548695
C1=CSC=C[C@@H]1O,4.547647162,-0.204749496
C1=C[C@@H](C(=C1)F)O,4.628325394,0.676771232
C=Cc1cccc2c1ON(C)O2,4.222568669,0.472706597
C(C(F)(F)F)N1c2c(CC[C@H]1C#N)cccc2,4.266797394,0.266185021
COCCOCCOc1ccc2c(c1)ON(OCCOC)O2,3.947348825,-0.24703711
CC1=CCC(=CS1)N,3.33194991,-0.703303791
C=Cc1c[nH]cc1O,4.119494742,-0.349606267
Cn1cc(cc1N)c1ccccc1,3.255407574,-0.281284694
N12N(CCC1)CCCCC2,2.671286884,-0.918706624
c1cnc(c(C(F)(F)F)n1)C(F)(F)F,6.470146572,1.483609303
CN(C)c1c(ccs1)c1ccccc1,3.528631858,0.154693287
Cc1cn(C)c(cc1=c1ccn(C)cc1)C#N,2.083490369,0.497929316
c1cc(c2c(c1)ON(C(=O)O)O2)O,4.651665569,0.738976233
Cn1cnc(=O)c(N)n1,6.225580746,2.040153451
COCCOCCOCCOc1cc(cs1)N(=O)=O,4.793374195,1.985004442
C=CC1=C[C@@H](C=CO1)O,4.811607447,0.342123128
CN(C)n1c2ccc(cc2[nH]s1)OCCOC,3.389437155,1.559410188
C(#N)c1c[nH]cc1O,4.577491557,-0.519300478
CC(C)(C)c1cc(c2c(c1)ONO2)OCCOCCOC,4.350099843,-0.26858242
CC[C@@H]1CC[C@H](C1)C(=O)O,6.566383416,-0.542705507
C#CC1=CS/C(=C/2\SC=C(F)S2)/S1,3.428207786,1.132697106
[Si](C=C)(OC)(OC)OC,5.806803356,0.055382955
C/C(=N/c1cc2c(cc1OCCOCCOCCOC)[nH]s[nH]2)/O,3.317252647,2.221600869
C1C[C@](CSC1)(C#N)C,4.968977388,-0.739935454
CC(C)(C)c1cc(c(c(c1)OCCOC)OC)C(C)(C)C,3.854266208,-0.749261116
CC1=CSC=C(c2ccccc2)S1,3.847615703,0.375400578
Oc1ccc(F)c(=N)o1,5.754696058,1.990660942
c1ccc(cc1)C1=C(CC=CS1)C(=N)O,4.301905783,1.08816538
C=Cc1cc2c(cc1C)ONO2,4.191449472,0.453248996
c1ccc2c(c1)[nH]sn2C(Br)(Br)Br,3.826365418,2.862909577
CC(=O)c1ccsc1N,4.064334097,0.504609621
C1CO[C@@](CO1)([C]([NH])O)N,5.595570013,-0.579597979
O(C[C@@H](CNC(C)C)O)c1ccc(cc1)CCOC,4.250439565,-0.563404678
c1cc(c2c(c1C(=O)O)ONO2)N(=O)=O,5.022417725,2.434036249
c1ccc(cc1)c1c(cc[nH]1)C#N,4.486430762,0.525074943
C1=C(C(=N)O)SC=C(C(=O)O)S1,4.62253741,1.352424915
CNc1c(ccc2c1ONO2)O,3.876699259,-0.472465186
C=Cc1cncc(C(F)(F)F)n1,5.631481604,1.399956426
C1=CSC=C(C1)C(=O)O,4.528065159,0.905698746
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC(=O)C)C,5.050659726,2.489959529
CC(=O)c1cnc(cn1)N(=O)=O,6.106977446,2.761635838
c1c[nH]c(c1C(Cl)(Cl)Cl)F,4.80323772,2.594782775
C=Cc1c(nccn1)/N=C(/C)\O,4.657367328,0.985835366
COCCOCCOc1c(ccs1)Cl,4.484787344,1.211412761
c1ccc(cc1)c1cscc1N(=O)=O,4.998226546,1.938668304
COCCOc1cc2c(cc1C(F)(F)F)ONO2,4.43025385,0.385612076
C=Cc1ccc(C=C)s1,4.153686784,0.941003925
CC(=O)C1=CSC(=[S]1)C1=[S]C(=CS1)C(=O)C,3.529902333,1.220739721
c1(ccccc1)/C=C/CC,4.49515173,0.166471822
C(C)C,7.028463697,-1.281143293
c1cc(ccn1)c1c(cncc1O)C,5.128901919,0.809077245
CC(C)(C)c1ccc(c2c1ONO2)OCCOCCOCCOC,4.39634119,-0.315174644
C1CC[C@@](SC1)(C)O,4.76323679,-0.410013601
S([C@@H]1C(=O)CCCC1)c1ccccc1,4.505162428,1.36165006
CN(C)c1cn(C)cc1C#N,3.589762493,-0.240939472
C=CC1=CC=C[C@@H]1F,4.381210403,1.180982042
C[C@]1(CSCCS1)C(=N)O,5.246576462,0.957152627
CN(C)c1cc(=c2ccn(cc2)COCCOCCOC)ccn1C,1.921422374,-0.326186397
c1cnc(c(C(Cl)(Cl)Cl)n1)Cl,6.213730983,2.715349054
C=C[C@@H]1[C@H](C#N)SCCS1,5.302961709,0.87522808
COCCOCCOCCOc1c(ccc2c1ONO2)Cl,4.535816482,1.170327846
Cn1ccc(=c2ccn(COCCOCCOC)c(c2)OCCOC)cc1,1.971562826,-0.383470208
CNc1cccc2c1[nH]sn2OCCOCCOCCOC,3.863825172,1.855789387
Cc1cc2c(cc1C(C)(C)C)[nH]s[nH]2,3.345660447,-0.280556656
CC[C@@H]1[C@H](c2ccccc2)SCCS1,4.871037993,0.443511695
C#CC1=COC=C(C1)O,4.142561729,0.28284623
C=Cc1cc(F)[nH]c1,4.187426255,-0.38732383
C(=C\C=O)\C=O,6.254035699,2.296873505
c1cc(c2c(c1F)ONO2)N(=O)=O,5.047398023,2.166701053
Cc1ccc2c(c1OCCOC)ONO2,4.347286512,-0.126543056
c1c(csc1C#N)F,5.546694921,1.045415548
C#C[C@@H]1CC[C@H](C1)O,5.629762318,-0.60461977
C(SCCCCCCC)C(=O)OCC,4.907921451,0.815388784
c1csc(c1O)C(F)(F)F,5.038459543,0.374420727
[N]([NH])C,4.960445196,0.86249139
C/C(=N/c1cncc(c2ccccc2)n1)/O,4.785886351,0.842450467
c1(nnc(nn1)OC)OC,5.178042364,2.220301357
C#Cc1cc2c(cc1N)[nH]s[nH]2,3.22917755,2.588054026
CC(=O)c1ccc(c2c1ONO2)N(=O)=O,4.963978518,2.430771511
C#CC1=CS/C(=C\2/SC=C(C#N)S2)/S1,3.56414676,1.034060466
COCCOCCOCCOc1cncc(N)n1,4.393747376,0.359860697
c1ccc(cc1)[C@H]1CSC[C@@H](C#N)S1,5.241313739,1.088084541
CC1=CSC(=[S]1)[C]1SC=C(OCCOCCOCCOC)S1,3.25616097,0.714690059
CC(=O)c1cc2c(cc1Cl)ONO2,4.688572258,1.115771419
C(F)(F)(F)c1c(Cl)cccc1,5.720906955,0.471208708
c1c[nH]cc1C(=N)O,4.847037302,-0.338846654
C(C(C)(C)C)C(C)(C)S,5.099739065,-0.667919253
C#CC1=C[C@@H](C=CO1)OC,4.978163465,0.564600656
COCCOn1c2ccc(cc2[nH]s1)C(=O)O,3.997812797,3.97369006
c1c(csc1C(Br)(Br)Br)F,5.274964624,3.028724504
c1c(c(cs1)N(=O)=O)C,5.446664247,1.909770125
C[C@@]12[C@@H]3CN4[C@@H]([C@H]13)[C@@]24C,5.464330946,0.373008093
[C@@H]1(CC[C@H](SC1)N(C)C)N(C)C,3.820852691,-0.802395566
c1ccc(cc1)c1ccc(c2c1ONO2)C(F)(F)F,4.688827408,0.860830198
[S@@](=O)(CCCC)c1ccccc1,4.938745742,0.252057219
C(C(=O)OC)C(=O)OC,6.354477289,0.004798612
Cc1cnc(cn1)/N=C(/C)\O,4.804772883,0.630826367
c1(ncncc1)C,5.552405562,0.408288658
CN(C)c1cc(C(=O)N)[nH]c1,3.40567,0.11562365
C#Cc1cc2c(cc1C#C)ONO2,4.511409264,0.752270382
Nc1c(F)c(=O)cc[nH]1,5.877107204,0.9932373
Cc1cc(C#N)c[nH]1,4.722713004,-0.528432461
CC(C)(C)c1ccc(c(c1OCOCCOC)C(C)(C)C)OCCOC,4.348402089,-0.424551808
CO[C@H]1[C@@H](c2ccccc2)SCCS1,4.961011431,0.35811537
c12c(C=CCC1)cccc2,4.371356388,0.085959587
C=Cc1cnc(cn1)OCCOCCOC,4.745142711,0.79962441
c1cc2c(c(c1N(=O)=O)C(Cl)(Cl)Cl)ONO2,5.026712312,2.171745151
C/C(=N\Cn1cc/c(=c\2/ccn(C)c(c2)N(C)C)/cc1)/O,1.844677205,-0.481679478
COc1cc2c(cc1C(Cl)(Cl)Cl)ONO2,4.370013849,2.952057617
CN(C)[C@@H]1C=CSC=C1N(=O)=O,4.266755464,1.955027353
Nc1cc(=O)occ1F,6.305748486,2.144696857
C/C(=N\Cn1ccc(=c2ccn(C)cc2)cc1NC)/O,1.70059235,-0.543297662
c1cc2c(c(c1C(F)(F)F)C(F)(F)F)ONO2,4.990825594,0.964452124
COCCOc1cc2c(cc1N(=O)=O)[nH]s[nH]2,3.673263478,1.975516496
CC1=CSC(=[S]1)[C]1SC=C(C(C)(C)C)S1,3.111900953,0.20932721
P(C)(C)c1c(P(C)C)cccc1,4.051262047,0.05414262
CNC1=CSC=C(O)S1,3.525677954,-0.525913971
c1cc(ccn1)c1cc(ncc1N(=O)=O)N(=O)=O,5.839814639,2.908646216
C/C(=N/c1cn(C)cc/c/1=c/1\ccn(C)c(c1)N)/O,1.754888985,-0.287881087
Cc1ccc(c2c1ONO2)N,4.094089601,-0.405340414
C(CS([O])([O])O)N1CCOCC1,4.163331296,-0.238192684
CCc1cc(C(F)(F)F)sc1,5.251210931,0.433395633
C1C(CCSC1)(C)C#C,4.801563657,-0.836039713
C#Cc1c(C)n(C)ccc1=c1ccn(C)cc1,1.922569342,0.126950857
CCN1Oc2ccc(cc2O1)/N=C(/C)\O,3.883912651,0.138441563
C(=O)(O)c1cc2c(cc1)[nH]nn2,5.624799427,1.048761726
C1(=NOCC1)c1ccccc1,4.66749103,0.620335709
C=Cc1cc[nH]c1N(=O)=O,5.023755703,1.930905468
COC1=CC=C[C@H]1N,4.066337543,-0.207525147
C=Cc1cc[nH]c1C,3.939421287,-0.496458568
OCC(=O)c1cnco1,7.372315875,2.741722289
O[C@@H]1[C@H](Oc2c(C1)c(O)cc(c2)O)C1=CC(=O)C(=O)C=C1,4.610279941,2.979058659
Cn1ccc(=c2ccn(C)c(c3ccccc3)c2OCCOCCOC)cc1,1.907421828,0.035498057
c1c(C(F)(F)F)ncc(N)n1,5.138260689,0.918374419
C=Cc1ccc(c2c1ONO2)O,4.464536842,0.341131158
C#Cc1cncc(C(=O)C)n1,5.659471476,1.65982216
c1c(c2c(cc1)nc(cn2)C)NC,3.798094309,1.083006526
COCCOCCOCCOc1cc(c2c(c1)[nH]s[nH]2)C(Cl)(Cl)Cl,3.191422696,2.939828007
[C@@H]([C@H](O)c1c(OC)cccc1)(O)c1c(OC)cccc1,4.670749892,-0.239983286
COCCOCCOc1c(ccs1)C(Cl)(Cl)Cl,4.558917292,2.782054722
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)N)N,4.259826929,1.954894256
c1(C(C)(C)C)c(cccc1)O,4.652613548,-0.751911423
C1[C@H](C[C@H](SC1)C#C)C,4.855034415,1.042987258
CC(C)(C)c1cccc2c1ON(C(C)(C)C)O2,4.009101241,-0.621230556
COC1=CS[C](C2=[S]C(=CS2)C(=O)O)S1,3.358878276,1.122402147
CON1Oc2ccccc2O1,4.313808154,1.469749234
Cn1ccc(=c2cc(n(C)cc2C#N)N(=O)=O)cc1,2.829427099,1.745463941
CCC1=CCC(=CS1)c1ccccc1,3.899877154,0.272980506
C/C(=N/c1c/c(=c/2\ccn(C)c(c2)O)/ccn1C)/O,1.790566968,0.149893713
C#CC1=COC=C(C#N)O1,4.695475328,0.873131236
C/C(=N\Cn1cc/c(=c/2\ccn(C)c(c2)Cl)/cc1)/O,2.051218441,1.225330184
CC(=O)c1c(ccc2c1ONO2)C(F)(F)F,4.898543962,1.365973416
c1cc(c(cn1)C#N)c1ccnc(c1)C#N,6.280386427,1.726832927
C1C(=COC=C1O)C#N,4.474804919,0.480574945
CN1CCN(C)[C@H](C1)F,4.309267811,-1.170835517
c12c3c(ccc2nc2c(c1C)cc(c(c2)C)C)cccc3,4.294166354,1.069744988
CCc1cc2c(cc1OCCOCCOCCOC)ONO2,3.918357676,-0.1598416
CCc1cc(=c2ccn(cc2)CC#N)ccn1C,2.015028927,-0.191319445
CN(C)[C@@H]1C=CSC(=C1)C(Cl)(Cl)Cl,4.392961444,2.498334343
C1C[C@H]([C@H](C1)C(Cl)(Cl)Cl)C(=N)O,6.004315874,2.225036038
c1cc(C(Br)(Br)Br)sc1C#N,5.561285434,3.036624475
CN(C)c1c(ccc2c1ONO2)c1ccccc1,3.92856303,0.132171529
C=Cc1cc(C)c[nH]1,3.804733081,-0.154982063
CC(=O)c1cn(C)cc/c/1=c\1/ccn(C)c(c1)N,1.990649851,0.426111635
O[C@@H](CC(=O)C=O)C#N,7.449111354,3.722543282
CNC1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)O,1.646438159,-0.296841255
C#Cc1ccc(C#N)c2c1[nH]s[nH]2,3.659654263,1.226358611
C=Cc1c[nH]c(=O)cn1,4.593111191,1.12842718
c1cc2c(c(c1)C#N)C(=O)c1c(C2=O)c(ccc1)C,5.743541898,2.327646476
COCCOCCOCCOc1c(ccc2c1ONO2)O,4.257759636,-0.04452575
C#Cc1c(ccs1)OCCOCCOCCOC,4.415961174,0.555969782
CNn1c2cc(ccc2[nH]s1)OCCOCCOC,3.421768059,1.669641766
C/C(=N/C1=C[C](C=CN1C)[C]1C=CN(C)C=C1O)/O,1.735934324,0.32368182
