smiles,IE
CCc1cscc1C(C)(C)C,4.67702462
CN[C@@H]1[C@H](O)SCCS1,4.676895577
COCCOc1c(=O)[nH]ccn1,4.676539471
O(C)c1c2[C@@H]3N(C(=O)Cc2ccc1)CCC3,4.676436206
c1ccc(cc1)c1cc2c(cc1C(Cl)(Cl)Cl)ONO2,4.67617978
C(C#N)(C#N)[C@H]1c2c(c(OC)ccc2)OC(=C1C#N)N,4.676173527
c1cc(ccn1)c1cc(ncc1O)O,4.676068548
c1csc(c1C(Cl)(Cl)Cl)O,4.676066814
c1ccc(cc1)c1cc(cc2c1ONO2)C(=O)O,4.675912365
CCc1ccn(C)c1C(=O)O,4.675772286
c1c(cc2c(c1O)ONO2)C(=O)O,4.675764123
O(C(=O)C)c1ccc(cc1)c1ccc(cc1)F,4.675740604
C#Cc1ccc(C#C)c2c1ONO2,4.675622953
CC(=O)c1cc(cs1)OCCOC,4.675296166
C=Cc1cc(cc2c1ONO2)C(=O)O,4.675254269
c1cc2c(cc1C(F)(F)F)ON(N(=O)=O)O2,4.675170986
C(=O)(O)c1c(O)c(O)ccc1,4.67514268
C#CC1=C(C#N)OC=CO1,4.675077555
C(=C\[C@@H](C)O)/c1ccccc1,4.674927555
C#Cc1ccc(C(=O)C)c2c1ONO2,4.674892186
CCC1=CCC=C(C#N)O1,4.674877323
C1C[C@](CSC1)(C)OC,4.674614622
N(=O)(=O)c1cc2c(cc1)[nH]c(=S)[nH]2,4.674493501
c1(cc2c(c(c1)C=C)nccn2)C=C,4.67419004
C#Cc1c2CCCCc2c(C#N)c(c1O)O,4.673892538
Cc1cc2c(cc1C#N)ONO2,4.673857334
Cl[C@]12[C@H]([C@@]3([C@H]1[C@H]3C[C]Cl)Cl)C=C([C@@H]2Cl)Cl,4.673692186
Cc1c(ccc2c1ONO2)C(F)(F)F,4.673621994
c1c(c2c(cc1)ncc(n2)C=C)C=C,4.673528542
[C@H]12[C@H](C[C@@H](C2)C[C@@H]1SC)CSC,4.672894498
COCCOCCOc1cnc(cn1)OCCOC,4.672675367
Cc1ccc(C(=O)O)[nH]1,4.672640311
c1cc2c(c(c1Cl)Cl)ONO2,4.67252916
COCCOc1c2CCCCc2c(c(c1O)O)N(=O)=O,4.672487889
C1C(=COC=C1F)F,4.672442672
C1C(=CSC=C1F)C#N,4.672340928
c1cc2c(c(c1F)Cl)ONO2,4.672293028
CCc1cscc1CC,4.672148854
CCc1cccc2c1ON(O)O2,4.672010128
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC)C,4.672004734
c1cc(c2c(c1)ON(N(=O)=O)O2)C(F)(F)F,4.671970075
c1ccc(cc1)c1cc(cs1)C(F)(F)F,4.671919783
COCCOCCOCCOc1ccc(C(F)(F)F)s1,4.671828543
C#Cc1cc(cs1)C(C)(C)C,4.671387392
O(C)c1c2c(c(cc1[C@@H]([C@H](C=C(C)C)O)O)OC)C(=O)C=CC2=O,4.671270277
c1(C2CC2)ccc(cc1)Cl,4.671145883
CCC1=CCC=C(C(=O)O)O1,4.67108896
C#Cc1ccsc1C(C)(C)C,4.671086671
[C@H]12CC[C@H](C=C1)C=C2,4.671056962
C(S)c1cc(CS)c(cc1C)C,4.670920761
C(=C)N1C(=O)CCC1,4.670901054
COCCOc1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.670884107
COc1ccc(C(F)(F)F)s1,4.670878167
C1=CSC(=C(C1)N(=O)=O)N,4.670858964
CN1Oc2ccc(cc2O1)N(=O)=O,4.670794269
[C@@H]([C@H](O)c1c(OC)cccc1)(O)c1c(OC)cccc1,4.670749892
c1(c2ccccc2)oc(cc1)C=O,4.670461375
C=C[C@]1(CN(C)CCN1C)N(=O)=O,4.670416462
C#C[C@]1(CN(C)CCN1C)C(=O)O,4.670401346
CCC1=C(C(=O)O)OC=CC1,4.670151843
c1c(c[nH]c1O)N(=O)=O,4.669693076
C1CC[C@@](SC1)(CC)C,4.669501766
Cc1c(O)ccc(c1)Cl,4.669425544
Cc1nc2c([nH]1)cccc2,4.669354155
C#CC1=C(C=CC1)F,4.66929882
CC(=O)c1cc(cs1)OC,4.669082014
C1=CSC=C([C@@H]1N)[C]([NH])O,4.668901652
Cc1ncc[nH]1,4.668534388
c12c3c(ccc1cccn2)cccc3,4.668475867
C1[C@H]([C@H](CSC1)C#C)C#C,4.66837562
COCCOCCOc1c(ccc2c1ONO2)C(F)(F)F,4.668302394
C#C[C@@H]1C=CSC(=C1)F,4.667994174
C(#N)C1=CSC=C(C(=N)O)S1,4.667946642
c1c(c(c[nH]1)O)C(=N)O,4.667786045
O(CC=C)c1ccccc1,4.667775002
C#Cc1c(cc[nH]1)C(Cl)(Cl)Cl,4.667694756
COc1cc(cc2c1ONO2)C(=O)O,4.667692497
COCCOCCOc1ccc(C(=O)O)s1,4.667545088
C1(=NOCC1)c1ccccc1,4.66749103
COC1=C(CC=CS1)N(=O)=O,4.667359395
CN[C@@H]1CS[C@@H](CS1)c1ccccc1,4.666713605
Cc1cccc2c1ON(O)O2,4.666696569
c1(ccccc1)C=C=C,4.666498258
CCc1c(ccc2c1ONO2)C(F)(F)F,4.666396999
Cn1cccc1C(=O)N,4.666392732
CN(C)[C@]1(CSCCS1)C(Cl)(Cl)Cl,4.665696337
C#CC1=COC(=CC1)F,4.665264276
N(=O)c1cc(C)ccc1,4.665020829
[Si](c1sc(cc1)[Si](C)(C)C)(C)(C)C,4.664895066
C(=C)(CCC=C(C)C)C=C,4.664882998
C1CC(CSC1)(C)C,4.664788626
c1(c2ccccc2)cc(c2ccccc2)ccc1,4.664573507
COc1cnc(cn1)c1ccccc1,4.66446791
C1CCC(CC1)(C#N)C(=N)O,4.664361155
CN1CCN(C)[C@H]([C@H]1N(=O)=O)O,4.664030244
c1ccc(cc1)c1cc[nH]c1C#N,4.664018751
Cc1c(cc[nH]1)C(=O)O,4.664010754
CN1C[C@@H](F)N(C)C[C@H]1F,4.663745487
C(O)c1c(O)cccc1,4.663677047
Cc1c(O)cccc1,4.663593021
COCCOc1ccc(c2c1ONO2)F,4.663497626
Cc1ccc(C#N)n1C,4.663186873
CCc1cc(C#N)c2c(c1)ONO2,4.6631252
O(C)c1cc(C(=O)C)ccc1O,4.663111118
COCCOCCOCCOc1c(=O)[nH]ccn1,4.663022257
c1(ccc(s1)C#C)C#C,4.662696672
C#Cc1cc(c2c(c1)ONO2)F,4.662544044
C=Cc1c(ccs1)C(=O)C,4.66238296
C=Cc1c(=O)[nH]ccn1,4.662157911
S(c1ccc(cc1)C#N)c1ccccc1,4.662092993
c1cc2c(c(c1F)C(=O)O)ONO2,4.661798495
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1ccccc1F)c(=O)n(c3=O)C)cc2c1ccccc1F)C,4.661716929
C#CC1=CC=C[C@H]1C(=O)O,4.661702839
C1C[C@H]([C@H](SC1)C)O,4.661552085
Cc1c(ccn1C)C#N,4.661506425
C=CC1=COC=C(C1)C(=O)O,4.66142479
C1C(CCSC1)(C)C,4.661409345
C(=C\c1ccccc1)(/c1ccccc1)\C#N,4.661322674
CC(=O)c1cncc(NC)n1,4.661314878
CN1CCN(C)[C@@](C1)([C]([NH])O)O,4.66125634
c1c(c2c(cc1OC)nccn2)C,4.661006111
CC[C@@H]1C=CSC=C1C(=O)O,4.660815386
CC[C@@H]1C=CC=C1,4.660771953
C1C=C(O)OC=C1C#N,4.660507291
Cc1cc(C#N)c2c(c1)ONO2,4.660497078
COc1ccc(cc1)F,4.660457276
c1cc2c(cc1C(Cl)(Cl)Cl)ONO2,4.660426938
C#Cc1ccc2c(c1F)ONO2,4.660344444
c12c([nH]ccc1=O)cccc2,4.660241879
COCCOc1ccc(C(F)(F)F)s1,4.660182566
COCCOCCOc1ccc(c2c1ONO2)F,4.660154394
COCCOc1cnc(cn1)OC,4.660149611
N(Cc1ccccc1)(Cc1ccccc1)C(=S)S,4.660116881
C#CC1=C[C@@H](C=CS1)C(=N)O,4.659985276
CN[C@@H]1C=COC=C1[C]([NH])O,4.659885464
CC(=O)c1ccsc1c1ccccc1,4.659816581
COCCOc1cccc2c1ON(C(=O)O)O2,4.659791329
c1(OCc2ccccc2)ccccc1,4.659745924
C1[C@H](C[C@H](SC1)OC)OC,4.65966134
c1cc2c(c(c1Cl)C(=O)O)ONO2,4.659511389
CC(=O)c1c(ccc2c1ONO2)F,4.659386323
[C@H](CC=C)(O)c1c(O)cccc1,4.659077384
CCc1cc(cc2c1ONO2)C(F)(F)F,4.658851505
c1ccc(cc1)c1cc(C(Br)(Br)Br)sc1,4.658802176
Cc1ccc2c(c1C#N)ONO2,4.658666046
C1C(CCSC1)C,4.658538128
C=Cc1c(ccc2c1ONO2)C(Br)(Br)Br,4.658287304
COCCOCCOCCOc1cscc1F,4.658147813
[C@@H]1(CCCSC1)C,4.658055325
CC1=C(C(=O)O)OC=CC1,4.657947611
Cc1cn(C)cc1C(=O)O,4.657858279
O(c1ccccc1)c1ccccc1,4.657703824
COCCOc1c(ccs1)C(=O)O,4.657663755
CNc1ccsc1N(=O)=O,4.657504185
N(=O)(=O)c1cc2c(cc1)[nH]cc2,4.657427531
C=Cc1c(nccn1)/N=C(/C)\O,4.657367328
C1C(CCSC1)(C)CC,4.657264382
COCCOCCOc1cccc2c1ON(C(=O)O)O2,4.657258875
C1[C@H](C[C@H](SC1)O)O,4.657071233
[C@@H]1(C[C@H](CSC1)C)C,4.656847817
C1=COC(=CO1)C#N,4.656607729
c1ccc(cc1)c1ccsc1Cl,4.656549229
c1(ccccc1)OC=C,4.656423836
C(=O)(O)c1cc2c(cc1)OCO2,4.656267771
C/C(=N/c1cccc2c1ON(C(F)(F)F)O2)/O,4.655945035
C(Sc1ccccc1)(C(=O)C)C(=O)C,4.655776741
Cc1cc(cc2c1ONO2)C(F)(F)F,4.655531063
c1(c(cccc1)O)C(C)C,4.65533697
CC(=O)c1cc(cc2c1ONO2)Cl,4.655069087
C=Cc1cc2c(cc1C#N)ONO2,4.654801877
CN[C@H]1[C@@H](N)OCCO1,4.654743431
CN(C)[C@@H]1C=CSC=C1C(=N)O,4.654701157
CC(=O)c1c(ccc2c1ONO2)Cl,4.654538699
[Mg](OCC)OCC,4.654348217
C#C[C@@H]1CS[C@@H](CS1)NC,4.654113403
C(=S)(N)c1ccccc1,4.654043986
COc1ccc(C(=O)O)s1,4.654025691
CC(C)(C)c1cccc2c1ON(O)O2,4.654012959
COCCON1Oc2cccc(c2O1)N(=O)=O,4.653979146
CN[C@@H]1C=COC=C1C#N,4.653886894
COCCOCCOCCOc1cccc2c1ON(C(=O)O)O2,4.653880815
COCCOc1cscc1F,4.653823949
c1ccc(cc1)c1ccc(c2c1ONO2)F,4.653650539
C#C[C@@H]1C=COC(=C1)C,4.653619804
C1C(CCSC1)CC,4.653605175
O=c1n2n(c(=O)n1c1ccccc1)[C@@H]1C[C@H]2C=C1,4.653544164
C[C@H]1C=CC=C1C(=N)O,4.65345733
COCCOCCOc1c(ccc2c1ONO2)C(Cl)(Cl)Cl,4.653244053
c1ccc(cc1)C1=COC=C(C1)N(=O)=O,4.653209652
C1[C@H]([C@H](CSC1)C=C)C,4.653203682
C1(CC1)c1ccccc1,4.652924466
C=Cc1cscc1C=C,4.65288557
O([C@@H](C(=O)O)C)c1c(C)cc(cc1)Cl,4.652867265
CCc1ccc(C(=O)O)[nH]1,4.652781897
[C@H](N)(C1CC1)c1ccccc1,4.652778931
c1(C(C)(C)C)c(cccc1)O,4.652613548
C/C(=N/c1cc(cc2c1ONO2)C#N)/O,4.652564176
C#CC1=C(CC=CS1)C#N,4.652355097
COc1c(=O)[nH]ccn1,4.651930203
C1C=C(C(=N)O)SC(=C1)F,4.651792325
C#Cc1cc(c2c(c1)ONO2)C(=O)O,4.651786105
COc1cc(C#N)cs1,4.651733268
c1cc(c2c(c1)ON(C(=O)O)O2)O,4.651665569
C1CC[C@H](S[C@H]1C)C,4.651633103
CN[C@@H]1[C@H](O)OCCO1,4.651493632
C1CC(CSC1)(CC)CC,4.651442131
COc1cccc2c1ON(C(Br)(Br)Br)O2,4.651411363
C=CC1=CCC=C(C(=O)O)O1,4.651244748
C(=C)(OC)C=C,4.651210864
CC(=O)c1ccsc1O,4.651104525
COc1c2CCCCc2c(c(c1O)O)N(=O)=O,4.650972876
C#C[C@@H]1[C@H](C(=N)O)N(C)CCN1C,4.650848785
CC(=O)c1cc(O)sc1,4.650739141
C1=CSC(=C(C#N)S1)C(Cl)(Cl)Cl,4.65066323
C[C@@H]1C=COC(=C1)F,4.650551951
C1C[C@](CSC1)(CC)C,4.650244267
c1ccc2c(c1)ON(C(=O)O)O2,4.650150725
[C@@H]1(CC[C@H](SC1)C)CC,4.650017936
c1(C(=O)COc2ccccc2)ccccc1,4.649864456
C1C[C@H]([C@H](SC1)C)c1ccccc1,4.649849495
C=Cc1cccc2c1ON(C(=O)O)O2,4.649776982
C1[C@H]([C@H](CSC1)OC)C,4.649705966
CC(=O)c1ccc2c(c1OC)ONO2,4.649686194
COc1cscc1F,4.649486408
[C@@H]1(C[C@H](CSC1)C)CC,4.649392289
COCCOc1ccc(C(=O)O)s1,4.649233307
Clc1c2c(ccc1)cccc2,4.649163251
c1(c2ccccc2)ncsc1,4.649069679
C1=CSC=C([C@@H]1O)F,4.649052735
Cn1ccc(c1C(=O)O)O,4.649006437
C#Cc1cc2c(cc1C(=O)C)ONO2,4.648862301
Cc1cccc2c1ON(C(Cl)(Cl)Cl)O2,4.648706753
CCc1c(ccn1C)C#N,4.648419651
C/C(=N/c1c(ccc2c1ONO2)C#N)/O,4.648221566
CCc1ccc2c(c1)ON(C(F)(F)F)O2,4.647962424
CN(C)c1cnc(cn1)C(F)(F)F,4.647645389
C#CC1=CSC=C[C@H]1C(Cl)(Cl)Cl,4.647365566
CCC1=CSC(=CC1)N(=O)=O,4.647291163
CCc1ccc(C#N)n1C,4.647280556
CCc1cccc2c1ON(C(Cl)(Cl)Cl)O2,4.647180434
CC1=CC=C[C@H]1C(Cl)(Cl)Cl,4.647123157
Cc1cc(C#N)cn1C,4.647112693
C1[C@H](C[C@H](SC1)CC)CC,4.64709964
COCCOCCOCCOc1c(ccs1)C(=O)O,4.647075047
CC1=CSC=C(C1)N(=O)=O,4.646747199
C/C(=N/c1cscc1C(F)(F)F)/O,4.646720804
C#Cc1cc(C)cs1,4.646379363
C=C[C@@H]1C=CSC=C1C(=O)O,4.646349009
CCc1ccc(c2c1ONO2)C(F)(F)F,4.646343959
OC1c2c(Oc3c1cccc3)cccc2,4.646166897
C1CCc2c(C1)c(c(c(c2C(F)(F)F)O)O)C(=O)O,4.64611833
C=Cc1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.64606105
C=C[C@@H]1C=CSC(=C1)C(=O)O,4.646048032
COCCOCCOCCOc1cc(C#N)cs1,4.645936933
C=C[C@]1(COCCO1)NC,4.645689041
COc1c(ccc2c1ONO2)C(=O)O,4.645566026
Cc1ccc(c2c1ONO2)C(F)(F)F,4.645519459
c1cc2c3c4c1c(=O)n(c(=O)c4cc1c3c3c4c2ccc2c4c(cc3c3c1cncc3)c(=O)n(c2=O)C)C,4.645413843
C#CN1Oc2cccc(C(=O)C)c2O1,4.645328062
COc1cccc2c1ON(C(=O)O)O2,4.645127316
C1C[C@H]([C@H](SC1)C=C)C,4.64503563
COCCOCCOc1cscc1F,4.644839479
C1C=C(O)SC=C1N(=O)=O,4.644818796
C/C(=N/c1ccc(C#N)s1)/O,4.644713042
[C@@H]1(C[C@H](CSC1)C=C)C,4.644638744
C1CCC(SC1)(C)C,4.644497878
CCc1ccc2c(c1C#N)ONO2,4.644425382
[C@@H]1(C[C@H](CSC1)C)C=C,4.644258753
CCc1cc(C#C)sc1,4.644245283
CC(C)(C)c1ccc(F)s1,4.644232905
Cc1ccc2c(c1)ON(C(F)(F)F)O2,4.64415763
C=Cc1ccc(c2c1ONO2)F,4.644055522
C1CCCS[C@H]1C,4.644014487
COCCOCCOCCOc1ccc(c2c1ONO2)F,4.643990707
CCc1c(cc[nH]1)C(=O)O,4.643973469
CC(=O)c1ccc(OCCOCCOCCOC)s1,4.643887987
c12c(OP(O1)OC)cccc2,4.643768472
COCCOc1ccc(c2c1ONO2)Cl,4.643708735
C=Cc1ccsc1Cl,4.643575159
c1(c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)Nc1c2c(c(cc(n2)C)C)ccc1,4.643483394
CC(=O)/N=c\1/cncc([nH]1)OCCOCCOCCOC,4.643412479
C(=C)(C)[C@@H]1CCC(=CC1)C,4.643391719
[C@@H]1(CC[C@H](SC1)C)C,4.643365901
c1csc(c1C(Br)(Br)Br)O,4.643067498
[C@@H]1(CCCSC1)CC,4.642773594
CCc1cn(C)cc1C(=O)O,4.642727318
CC(=O)c1cc(cc2c1ONO2)F,4.642568458
CC(=O)c1cc(c2c(c1)ONO2)OCCOC,4.642301607
CC(C)(C)c1cc2c(cc1C(F)(F)F)ONO2,4.642054144
COc1c(ccc2c1ONO2)C(Br)(Br)Br,4.641754329
C1=CSC(=C[C@@H]1N)C(Cl)(Cl)Cl,4.641716641
C=C[C@]1(CN(C)CCN1C)C(=O)O,4.641627812
C#Cc1cc(c2c(c1)ONO2)Cl,4.641443828
Cc1ccc(Cl)s1,4.641403313
[Si](/C=C/C=C/[Si](C)(C)C)(C)(C)C,4.641397691
Cc1cccc2c1n(F)s[nH]2,4.641366488
C/C(=N/c1c(ccs1)C#N)/O,4.641257043
CN(C)[C@H]1CCC[C@H]1[C]([NH])O,4.641247147
S(Sc1ccccc1)c1ccccc1,4.641157852
Cc1cc2cc(c1)CSCc1cc(CSC2)ccc1,4.641011314
C#Cc1cc(cc2c1ONO2)Cl,4.640708187
COCCOc1cccc2c1ON(C(Cl)(Cl)Cl)O2,4.64061898
CCc1c[nH]cc1C(Cl)(Cl)Cl,4.64056278
Cc1ccc(F)s1,4.640050004
c1ccc(cc1)c1cc(cs1)C(Cl)(Cl)Cl,4.639972133
CC(=O)c1cccc2c1ON(C(=O)C)O2,4.639908439
C1CC[C@H](S[C@H]1CC)C,4.639872452
C/C(=N/c1c(c2ccccc2)nccn1)/O,4.639733693
CC(C)(C)c1cc(cc2c1ONO2)C(F)(F)F,4.639667564
C1C[C@](CSC1)(C)CC,4.639519711
CC(C)(C)c1c(ccc2c1ONO2)C(F)(F)F,4.639483672
CC(=O)c1cc(c2c(c1)ONO2)OCCOCCOC,4.63946614
COCCOCCOCCOc1ccc(c2c1ONO2)C(Cl)(Cl)Cl,4.639380029
C1=CSC(=C[C@@H]1N)C(=N)O,4.639340875
c1ccc(cc1)c1cccc2c1ON(C(=O)O)O2,4.639186731
C=Cc1c(ccc2c1ONO2)C(=O)O,4.639159789
c1(c(cccc1O)O)O,4.639089227
CC(C)(C)c1cc(C#N)c2c(c1)ONO2,4.638594042
C1[C@H]([C@H](CSC1)O)C,4.638483292
Cc1c(C)cc(cc1C)C,4.637723672
C#C[C@@H]1CSC[C@H](NC)S1,4.637691405
CN1Oc2cccc(c2O1)N(=O)=O,4.63765827
c1cc(c2c(c1F)ONO2)O,4.637628868
c1(c(c2c(cc1)nccn2)C=C)C=C,4.637449855
COCCOCCOCCOc1c(ccs1)C(F)(F)F,4.636897124
c1cc(c2c(c1)ONO2)F,4.636878511
C(C(=O)O)c1ccc(cc1)OC,4.636727866
COCCOc1c(ccc2c1ONO2)C(=O)O,4.636491552
C=C[C@@H]1C=CSC(=C1)C#N,4.63631667
COCCOCCOCCOc1cnc(cn1)OC,4.636092576
[C]1(C=CN(C=C1)[O])CC,4.636022855
C/C(=N/c1cc(C(F)(F)F)sc1)/O,4.636000721
C=CC1=COC=C[C@H]1C(=O)O,4.635692675
COc1ccc(c2c1ONO2)F,4.635643185
[C@@H]1(CC[C@H](SC1)CC)C,4.635548694
C1[C@H]([C@H](CSC1)c1ccccc1)C,4.635544985
CC[C@H]1C=CC=C1C(=N)O,4.635533643
O(C)c1c(O)c(OC)cc(c1)C=O,4.635531194
C/C(=N/c1c(nccn1)OCCOC)/O,4.635477952
Cc1cc[nH]c1C(=N)O,4.635189748
c1ccc(cc1)c1cscc1c1ccccc1,4.635118204
CCN1Oc2ccc(cc2O1)N(=O)=O,4.635006746
C(N)c1ccc(cc1)CN,4.634883198
CNc1c(Cl)nccn1,4.634800378
c1ccc2c(c1)n(C#N)sn2N(=O)=O,4.634386199
CCc1ccc(Cl)s1,4.634150804
C#Cc1cccc2c1ON(C(=O)C)O2,4.634086411
CC[C@@H]1C=CC=C1F,4.6340792
CC[C@@H]1CSC[C@H](NC)S1,4.633944575
Oc1cc(O)cc(c1)O,4.633876092
C#C[C@@H]1CN(C)C[C@@H](N1C)N(=O)=O,4.633858382
N1(C=C[C](C=C1)C)[O],4.633827963
C[C@@H]1C=CSC(=C1)N(=O)=O,4.633600519
c1ccc(cc1)c1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.633554548
CCc1cccc2c1n(F)s[nH]2,4.63348028
C#CC1=CCC(=CO1)F,4.633448639
c1cc(O)sc1C(Br)(Br)Br,4.633409974
CCc1cc2c(cc1C(F)(F)F)ONO2,4.633142214
CN(C)c1c(C(F)(F)F)nccn1,4.633116434
c1cc2c(cc1C(=O)O)ON(N(=O)=O)O2,4.633016579
CCc1c(ccc2c1ONO2)C(Cl)(Cl)Cl,4.632814325
CCc1ccc(F)s1,4.63274434
CCc1ccsc1C#C,4.632654875
C1C[C@H]([C@H](SC1)C)CC,4.632500975
CN(C)[C@H]1[C@@H](C(=N)O)OCCO1,4.632371234
COc1cc[nH]c1C(=O)O,4.632145333
COc1cnc(cn1)OC,4.63211841
COCCOCCOc1cnc(cn1)OC,4.631916224
C1C[C@H]([C@H](SC1)C)C,4.631443127
C/C(=N/c1ccc(C#N)c2c1ONO2)/O,4.631410133
COCCOCCOCCOc1cc(c2c(c1)ONO2)N(=O)=O,4.631192116
c1(c2ncccc2)[nH]c2c(n1)cccc2,4.630621052
CC(C)(C)c1ccc(c2c1ONO2)C(F)(F)F,4.630589068
C1CCc2c(C1)c(c(c(c2Cl)O)O)C(F)(F)F,4.63052486
C1CO[C@H]([C@@H](N)O1)N,4.630494165
CN1CCN(C)[C@@](C1)(C(=O)O)OC,4.630398485
CC(=O)c1ccc2c(c1)ONO2,4.629767058
COCCOc1cscc1C(F)(F)F,4.629700154
CN(C)[C@@H]1[C@H](N(=O)=O)SCCS1,4.629671971
CC(=O)c1cc(c2c(c1)ONO2)O,4.629583137
C(=C\C)/C=C,4.629385498
C1C(CCSC1)(C(=O)O)C,4.629062996
C#CC1=C[C@@H](C=CS1)C(=O)O,4.628665996
C=Cc1ccsc1F,4.628413469
C1=C[C@@H](C(=C1)F)O,4.628325394
[C@@H]1(CC[C@H](SC1)C)OC,4.628193223
COCCOCCOc1c(ccc2c1ONO2)C(=O)O,4.627888314
c1ccc(cc1)C1=CCC(=CS1)N(=O)=O,4.627830781
CC(C)(C)c1ccc2c(c1)ON(C(F)(F)F)O2,4.62779712
c1c(c2c(cc1)nc(cn2)NC(=O)C)NC(=O)C,4.62741434
c12c(cccc1F)cccc2,4.627186246
CN1C[C@H](N(C)C[C@H]1c1ccccc1)N(=O)=O,4.626979856
C#Cc1c(C)ccs1,4.626758818
C/C(=N/c1c(ccc2c1ONO2)C(F)(F)F)/O,4.626754002
CON1Oc2ccc(cc2O1)C#N,4.626703903
CC(C)(C)c1cccc2c1ON(C(Cl)(Cl)Cl)O2,4.626220645
O(N)C,4.626149903
c1ccc(cc1)c1ccc(C(Cl)(Cl)Cl)s1,4.626121827
CN(C)c1cncc(C#N)n1,4.626052835
C1=CSC(=C[C@@H]1N)F,4.625719779
CC(=O)c1ccc(c2ccccc2)s1,4.625590914
CO[C@H]1C=CC=C1F,4.625550989
C=Cc1cc(cc2c1ONO2)C(=O)C,4.625489423
COCCOCCOCCOc1ccc(c2c1ONO2)Cl,4.625442105
C#CC1=CSC=C[C@H]1C#N,4.625402195
COCCOc1cc(C(Cl)(Cl)Cl)sc1,4.624946466
COc1cc(c2c(c1)ONO2)N(=O)=O,4.624707991
CC(=O)c1cc(c2ccccc2)c2c(c1)ONO2,4.62469976
c1ccc(cc1)c1ccc(c2c1ONO2)Cl,4.624357631
COCCOCCOCCOc1c(ccc2c1ONO2)C(=O)O,4.624270266
C(=CCl)(c1ccccc1)c1ccccc1,4.624107847
COc1c(ccs1)C(F)(F)F,4.624026305
CC(=O)c1cc(c2c(c1)ONO2)OC,4.624024322
Cc1cc(cn1C)C(=O)O,4.623933204
C#Cc1c(ccc2c1ONO2)Cl,4.62391512
C=Cc1ccn(C)c1C#N,4.623915019
c1c[nH]c(=O)c(=O)[nH]1,4.623822514
C#Cc1ccc2c(c1Cl)ONO2,4.623367352
C1C=COC(=C1)F,4.623268623
C1Cc2cc(c(cc2C(C1)(C#N)C#N)O)O,4.6231172
C#Cc1cc(cc2c1ONO2)F,4.623074209
CC[C@@H]1C=COC(=C1)F,4.623028045
CNc1c(F)nccn1,4.622988145
CC(=O)/N=c\1/c(=O)[nH]cc[nH]1,4.622930557
CN(C)[C@H]1[C@@H](F)SCCS1,4.622861824
c1c(cc2c(c1N(=O)=O)ONO2)O,4.622805676
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c4c1c1c(c(c(c(c1F)F)F)F)c1c4c(c(c(c1F)F)F)F)c(=O)n(c3=O)C)c1c2c2c(c(c(c(c2c2c1c(c(c(c2F)F)F)F)F)F)F)F)C,4.622785379
c12c(nc(n1C)C)cccc2,4.622779172
C=Cc1ccc2c(c1N(=O)=O)ONO2,4.622579588
c1cc(c2c(c1)ONO2)C(=O)O,4.622537971
C1=C(C(=N)O)SC=C(C(=O)O)S1,4.62253741
C=Cc1cc(C#N)c2c(c1)ONO2,4.622485583
C#Cc1c(ccc2c1ONO2)F,4.622456731
COc1cc(cc2c1ONO2)C(Br)(Br)Br,4.621796711
C1CC[C@H](S[C@H]1C)CC,4.621306813
c12c3c(c4c(c1cccc2)cccc4)cccc3,4.621149316
c1ccc(cc1)c1ccc2c(c1C#N)ONO2,4.620943811
COCCOc1ccc(c2c1ONO2)C(=O)O,4.620752768
c1ccc(cc1)c1cc(cs1)C(Br)(Br)Br,4.620461187
Cc1cc(cc2c1ONO2)C(=O)O,4.620388807
CCc1c(ccc2c1ONO2)C(Br)(Br)Br,4.620388388
C1=CSC(=C(C1)F)C(=O)O,4.620257534
CCc1cc(cc2c1ONO2)C(=O)O,4.620234189
O=C1N(N=C([C@@H]1C(=O)c1ccccc1)C)c1ccccc1,4.620227449
C=Cc1cscc1OCCOCCOCCOC,4.620155176
Cc1cccc2c1ON(C(Br)(Br)Br)O2,4.620108448
COCCOc1cc(C#N)cs1,4.619646606
CN(C)[C@H]1[C@@H](C(=O)O)OCCO1,4.619569137
Cc1cc2c(cc1C(F)(F)F)ONO2,4.619545461
Cc1cccc2c1[nH]sn2F,4.619437024
CN1CCN(C)[C@@](C1)(N(=O)=O)O,4.619408155
c1cc(c2c(c1)ONO2)Cl,4.619338693
c1c(cc2c(c1O)ONO2)C(Br)(Br)Br,4.619218391
C1=C(F)SC(=CS1)N(=O)=O,4.619128209
C=Cc1ccc(c2c1ONO2)Cl,4.619073891
CN1CCN(C)[C@H]([C@H]1C(=O)O)O,4.618878877
c12c(oc(=S)n1C)cccc2,4.618828213
CC(=O)/N=c\1/cncc([nH]1)OCCOC,4.618750497
C1=COC(=C[C@@H]1N)O,4.618724404
C#CC1=CCC=C1C,4.618507112
C=CC1=C(C(=O)O)OC=CC1,4.618404888
