smiles,IE,EA
C=Cc1ccc2c(c1)ONO2,4.294089846,0.442847311
Cc1cc(cc2c1ONO2)OCCOCCOCCOC,4.025648075,-0.202633912
C#Cc1cc(c2c(c1)ONO2)OCCOCCOC,4.377743629,0.482638319
CN(C)c1cc(cc2c1ONO2)F,4.00076816,-0.11794968
c1cc2c(cc1N(=O)=O)ONO2,4.903568397,2.08352182
CNc1cc2c(cc1Cl)ONO2,3.773536198,1.391298809
c1c(cc2c(c1C(F)(F)F)ONO2)N(=O)=O,5.159178273,2.246763181
CCc1ccc2c(c1N(C)C)ONO2,4.007471864,-0.177160851
c1c(c(cc2c1ONO2)F)C(=O)O,4.772835766,1.000956332
C#Cc1cc(c2c(c1)ONO2)C(F)(F)F,4.737546852,0.798753461
CNc1ccc2c(c1O)ONO2,3.66139494,-0.139197694
COCCOCCOCCOc1cc2c(cc1OC)ONO2,3.915078154,-0.084330962
c1c(cc2c(c1N)ONO2)C(F)(F)F,4.448608157,0.307368326
Cc1ccc2c(c1O)ONO2,4.386930527,-0.122782149
CNc1ccc2c(c1C#N)ONO2,3.983084241,0.734132345
COCCOCCOCCOc1cc(c2c(c1)ONO2)N,3.868197811,-0.254419211
c1c(c(cc2c1ONO2)N)C(F)(F)F,4.132480175,0.323963717
c1c(C#N)c2c(cc1C(F)(F)F)ONO2,5.046586209,1.199158204
CC(C)(C)c1cc(c2c(c1)ONO2)Cl,4.481366092,1.213443865
Cc1cc2c(cc1C(C)(C)C)ONO2,4.21503387,-0.251444802
c1c(cc2c(c1O)ONO2)C(F)(F)F,4.710941223,0.437227818
COCCOc1cc2c(cc1N)ONO2,3.617409623,-0.170360076
CCc1cc2c(cc1N(C)C)ONO2,3.674040475,-0.23703712
c1c(c(cc2c1ONO2)O)C(F)(F)F,4.506694462,0.41704194
CNc1ccc2c(c1C(=O)O)ONO2,3.808048761,0.846982844
CC(C)(C)c1ccc2c(c1OCCOCCOC)ONO2,4.374048555,-0.179810143
C#Cc1ccc2c(c1OCCOCCOC)ONO2,4.58652975,0.454482823
COCCOCCOCCOc1cc(C#N)c2c(c1)ONO2,4.535080909,0.895490828
c1c(c(cc2c1ONO2)C(Cl)(Cl)Cl)C(=O)O,4.84896767,2.639851554
C#Cc1ccc2c(c1N(=O)=O)ONO2,4.779338141,2.229435323
C#Cc1cc2c(cc1OCCOC)ONO2,4.345414364,0.485255948
c1cc(c2c(c1Cl)ONO2)O,4.616483669,0.099020058
c1c(cc2c(c1Cl)ONO2)C#N,4.942289503,0.949123214
CN(C)c1ccc(c2c1ONO2)Cl,3.953269307,1.159607326
CC(C)(C)c1ccc2c(c1)ON(N)O2,3.238573385,-0.297543306
COCCOCCOCCOc1ccc2c(c1)ON(N(=O)=O)O2,4.27764245,3.161234232
c1c(cc2c(c1Cl)ONO2)N,3.943677678,1.205277329
COc1ccc2c(c1C(=O)O)ONO2,4.204166307,1.008092324
COCCOCCOCCOc1ccc2c(c1C(=O)O)ONO2,4.190592077,1.000849894
c1c(cc2c(c1C(Cl)(Cl)Cl)ONO2)N(=O)=O,5.100195198,2.21547508
CCc1cc2c(cc1OCCOCCOC)ONO2,4.013240849,-0.253951583
CNc1cc(cc2c1ONO2)OCCOCCOC,3.839484162,-0.557271363
C#Cc1ccc2c(c1)ON(N(=O)=O)O2,4.489109856,3.300058386
CNc1cc(c2c(c1)ONO2)Cl,3.837042349,1.186261657
c1c(cc2c(c1F)ONO2)O,4.387681499,0.235766307
c1cc2c(c(c1O)C(=O)O)ONO2,4.348374296,0.949962911
COCCOc1c(ccc2c1ONO2)OC,4.184158549,-0.011985043
Cc1ccc2c(c1)ONO2,4.302328112,-0.157965315
Cc1ccc2c(c1C(=O)O)ONO2,4.487852646,0.941915887
c1cc(c2c(c1C(=O)O)ONO2)C(F)(F)F,4.890895574,1.434361828
COc1ccc2c(c1)ONO2,4.100384892,-0.097516913
c1cc(c2c(c1F)ONO2)N,4.274211636,-0.12965387
c1c(cc2c(c1F)ONO2)C(=O)O,4.86935409,1.060038698
CC(C)(C)c1ccc2c(c1C(=O)O)ONO2,4.512910236,0.850890472
CC(C)(C)c1ccc2c(c1NC)ONO2,3.935113869,-0.776116722
C#Cc1ccc2c(c1)ON(OC)O2,4.248921801,0.462059283
c1cc(c2c(c1C#N)ONO2)C(F)(F)F,5.044280262,1.394622388
c1c(C#N)c(cc2c1ONO2)C(Br)(Br)Br,4.952340922,3.344831126
CNc1cc(c2c(c1)ONO2)F,3.810424794,-0.066929366
Cc1ccc2c(c1)ON(O)O2,4.5650945,1.616985022
c1c(C#N)c2c(cc1C(Br)(Br)Br)ONO2,4.930719843,2.898862711
c1c(cc2c(c1F)ONO2)C#N,4.966944034,0.952941682
COc1ccc2c(c1C#N)ONO2,4.443532554,0.928601164
CN(C)c1c(ccc2c1ONO2)OCCOCCOCCOC,3.730534875,-0.189487934
CC(C)(C)c1ccc(c2c1ONO2)OCCOCCOC,4.393379666,-0.255235272
COc1ccc2c(c1N(=O)=O)ONO2,4.532211945,2.110202334
COCCOCCOCCOc1cc(cc2c1ONO2)Cl,4.512220038,0.108550617
CN(C)c1c(ccc2c1ONO2)OC,3.690364141,-0.154276877
Cc1ccc2c(c1)ON(C(=O)O)O2,4.517223743,0.725671257
CC(C)(C)c1ccc2c(c1O)ONO2,4.396166299,-0.144635459
CCc1ccc2c(c1)ON(OCCOCCOCCOC)O2,4.169504498,-0.376542429
CCc1ccc2c(c1OCCOCCOCCOC)ONO2,4.39279501,-0.236793295
c1c(cc2c(c1O)ONO2)C(Br)(Br)Br,4.619218391,3.451050414
CNc1c(ccc2c1ONO2)OC,3.798529027,-0.257917922
C#Cc1cc2c(cc1C(C)(C)C)ONO2,4.364943405,0.444071296
Cc1c(ccc2c1ONO2)C(C)(C)C,4.279072849,-0.284050095
CC(C)(C)c1ccc2c(c1N)ONO2,4.128297927,-0.597197737
C#Cc1ccc2c(c1)ON(OCCOC)O2,4.210402724,0.443856198
C/C(=N/c1cccc2c1ON(C(Br)(Br)Br)O2)/O,4.533779699,5.064381439
CC(C)(C)c1ccc2c(c1)ON(C)O2,4.082529797,-0.571575579
CN(C)N1Oc2ccc(cc2O1)C(Cl)(Cl)Cl,4.519497478,2.683614855
CNc1ccc2c(c1)ON(O)O2,3.712360678,-0.398332315
CCc1ccc2c(c1)ON(N(=O)=O)O2,4.331759153,3.210342763
CN(C)c1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.084789343,2.911940793
C#Cc1ccc2c(c1)ON(OCCOCCOCCOC)O2,4.221546504,0.441293705
CC(C)(C)c1ccc2c(c1)ON(OCCOC)O2,4.093611336,-0.427857129
CN(C)c1cc(c2c(c1)ONO2)C(F)(F)F,3.833966839,0.428798542
CN1Oc2cccc(c2O1)Cl,4.396689749,1.214435075
CCc1cc(cc2c1ONO2)F,4.433109285,0.005468823
c1cc2c(cc1C(F)(F)F)ON(N(=O)=O)O2,4.675170986,3.318737186
C#Cc1cccc2c1ON(C(Br)(Br)Br)O2,4.817692481,4.934100261
COCCOc1ccc2c(c1Cl)ONO2,4.419762651,1.377675473
COCCON1Oc2cccc(c2O1)C(Cl)(Cl)Cl,4.454605476,2.636411518
CON1Oc2cccc(c2O1)Cl,4.326730024,1.208850937
COCCON1Oc2ccc(cc2O1)C(Br)(Br)Br,4.402309245,2.792605321
C=Cc1cc(cc2c1ONO2)F,4.4965723,0.725444387
COCCOCCON1Oc2cccc(c2O1)C(Br)(Br)Br,4.443454041,2.81110596
COCCOCCON1Oc2ccc(cc2O1)C(Cl)(Cl)Cl,4.461459593,2.681399769
c1cc2c(cc1C(Br)(Br)Br)ON(N(=O)=O)O2,4.581069373,2.875938347
c1cc2c(cc1O)ON(C(Br)(Br)Br)O2,4.365119915,2.499346329
CNc1cc(cc2c1ONO2)Cl,4.107651265,1.171948477
COCCOCCOc1cccc2c1ON(Cl)O2,5.205558733,3.848560645
COCCOCCOCCON1Oc2ccc(cc2O1)C(Cl)(Cl)Cl,4.467994851,2.684472533
COCCON1Oc2cccc(c2O1)C(Br)(Br)Br,4.438509928,2.754871338
c1cc2c(c(c1C(=O)O)Cl)ONO2,4.826239468,1.053516475
COCCON1Oc2cccc(c2O1)C(F)(F)F,4.473593117,0.429980838
c1cc2c(c(c1N(=O)=O)Cl)ONO2,5.002101569,2.120062279
COCCON1Oc2ccc(cc2O1)C(Cl)(Cl)Cl,4.439680943,2.682161002
COCCOCCOc1ccc(c2c1ONO2)F,4.660154394,0.145517347
COCCOCCOCCOc1ccc(c2c1ONO2)C(F)(F)F,4.702269984,0.393865495
CC(C)(C)N1Oc2ccc(cc2O1)C(Br)(Br)Br,4.292992547,3.066688853
COCCOCCON1Oc2cccc(c2O1)C(Cl)(Cl)Cl,4.454628877,2.80208251
COCCOCCOc1ccc2c(c1)ON(Cl)O2,4.833482373,3.814301254
c1cc(c2c(c1)ON(C(Cl)(Cl)Cl)O2)N(=O)=O,5.164041002,2.208824379
CC(C)(C)c1ccc(c2c1ONO2)C(F)(F)F,4.630589068,0.393232874
CC(C)(C)N1Oc2cccc(c2O1)Cl,4.272807782,1.188541092
CC(C)(C)c1ccc(c2c1ONO2)Cl,4.540394476,1.188449232
c1cc(c2c(c1)ONO2)C(F)(F)F,4.71459092,0.528986294
CC(C)(C)c1cc(cc2c1ONO2)Cl,4.443295173,1.178172796
CC(C)(C)c1cc(cc2c1ONO2)F,4.416882925,-0.051076877
c1cc2c(c(c1C#N)C(F)(F)F)ONO2,5.03839641,1.241370816
c1c(cc2c(c1N(=O)=O)ONO2)C(Br)(Br)Br,5.037721799,2.847262452
COCCOCCOCCON1Oc2cccc(c2O1)C(F)(F)F,4.473196867,0.440074501
COCCOCCOCCOc1cccc2c1ON(C(F)(F)F)O2,4.789633536,3.250377933
CC(C)(C)c1cccc2c1ON(Cl)O2,5.25374833,3.776701048
CC(C)(C)N1Oc2cccc(c2O1)C(F)(F)F,4.365224665,0.353679664
Cc1ccc2c(c1)ON(C)O2,4.099678724,-0.312485223
CN(C)N1Oc2cccc(c2O1)C(=O)O,4.472812517,0.949657197
C=CN1Oc2cccc(c2O1)N(=O)=O,4.539363214,2.108638044
C=CN1Oc2cccc(C#N)c2O1,4.48826061,0.823453114
CC(C)(C)c1cc(cc2c1ONO2)C(Br)(Br)Br,4.53440829,2.807415465
c1cc2c(c(c1N)C(F)(F)F)ONO2,4.01838715,0.454167451
CCc1ccc2c(c1)ON(CC)O2,4.075687979,-0.476983636
CC(C)(C)N1Oc2ccc(cc2O1)C(Cl)(Cl)Cl,4.326308653,2.798618928
C=Cc1cccc2c1ON(C=C)O2,4.231128307,0.512743264
COCCOCCOCCOc1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.683711782,2.66145306
COCCOCCOc1c(ccc2c1ONO2)C(Cl)(Cl)Cl,4.653244053,2.803509273
COCCOCCOCCOc1ccc(c2c1ONO2)C(Cl)(Cl)Cl,4.639380029,3.054948547
CN(C)N1Oc2ccc(cc2O1)C(=O)O,4.504836433,0.836994185
C=CN1Oc2ccc(cc2O1)N(=O)=O,4.551472925,2.043905547
c1c(cc2c(c1N(=O)=O)ONO2)C(F)(F)F,5.14828856,2.3076221
CCN1Oc2ccccc2O1,4.181976607,-0.35358376
CC(=O)N1Oc2cccc(c2O1)C(=O)O,4.690047512,1.107634519
CCc1cc2c(cc1Cl)ONO2,4.42618481,0.066374411
COCCOCCOc1ccc2c(c1)ON(F)O2,4.736172726,3.58008915
CCN1Oc2ccc(cc2O1)C(=O)O,4.43613616,0.819366821
CCN1Oc2cccc(c2O1)N(=O)=O,4.604018738,2.062636237
COCCON1Oc2ccc(cc2O1)Cl,4.297220546,0.022707142
CCN1Oc2ccc(cc2O1)Cl,4.291716189,1.175983977
CCN1Oc2cccc(c2O1)C(=O)O,4.377279262,0.906713415
C#Cc1ccc2c(c1)ON(CC)O2,4.253422898,0.415078282
CCN1Oc2ccc(cc2O1)C#N,4.520024696,0.630423514
c1cc(c2c(c1)ON(C(=O)O)O2)C(Cl)(Cl)Cl,4.861684847,3.317554315
C#Cc1cccc2c1ON(CC)O2,4.312567478,0.524461084
CCN1Oc2ccc(cc2O1)O,3.964784686,-0.31780303
c1c(c(cc2c1ONO2)Cl)Cl,4.618278292,1.337511027
CCN1Oc2cccc(c2O1)O,4.180601809,-0.426603805
CCN1Oc2cccc(C#N)c2O1,4.524765659,0.763987805
CCN1Oc2cccc(c2O1)NC,3.812311299,2.85642231
C[C]([N]N1Oc2cccc(c2O1)C(=O)O)O,4.558795426,1.071580551
c1cc(c2c(c1)ON(C#N)O2)C(=O)O,5.14642744,1.233895759
COCCOc1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.670884107,3.070545413
COCCOCCOc1ccc2c(c1Cl)ONO2,4.475398747,1.372991205
c1cc(c2c(c1)ON(N(=O)=O)O2)N(=O)=O,4.788905144,3.375519656
COCCOCCOCCOc1cc(c2c(c1)ONO2)Cl,4.360328518,1.230998054
C=Cc1ccc2c(c1)ON(C(Br)(Br)Br)O2,4.469239407,5.091601193
CCN1Oc2ccc(cc2O1)N,3.572740011,-0.567778876
C#CN1Oc2cccc(c2O1)O,4.508113027,4.713021479
CCN1Oc2ccc(cc2O1)N(=O)=O,4.635006746,2.016737163
c1cc(C#N)c2c(c1)ON(O)O2,5.090847604,0.863633174
CCN1Oc2ccc(cc2O1)OC,3.888378088,2.298399199
c1cc(c2c(c1)ON(O)O2)C(=O)O,4.938699146,0.963930983
CCc1cc2c(cc1C(F)(F)F)ONO2,4.633142214,0.338274679
CC(C)(C)N1Oc2ccc(cc2O1)C(F)(F)F,4.36533627,0.236887533
CON1Oc2ccccc2O1,4.313808154,1.469749234
C=Cc1cc2c(cc1F)ONO2,4.370531826,0.600790779
CCN1Oc2ccc(cc2O1)NC,3.425715808,-0.642591052
CN1Oc2cccc(C#N)c2O1,4.557943389,0.772501001
c1c(c(cc2c1ONO2)N(=O)=O)Cl,4.949846205,2.129522841
CCc1c(ccc2c1ONO2)Cl,4.461471444,1.190980111
COc1cc2c(cc1Cl)ONO2,4.101717044,1.356167652
CON1Oc2ccc(cc2O1)C#N,4.626703903,0.68900288
C=Cc1c(ccc2c1ONO2)Cl,4.51613279,0.702230614
C=CN1Oc2cccc(c2O1)C(=O)O,4.35950112,0.961497645
CN1Oc2ccc(cc2O1)N,3.587954236,-0.509845965
CON1Oc2ccc(cc2O1)Cl,4.423710108,0.047984324
C#CN1Oc2cccc(C)c2O1,4.444267708,4.216701035
CCN1Oc2ccc(C)cc2O1,4.074187897,-0.354169997
C#CN1Oc2cccc(c2O1)N(=O)=O,4.908475595,2.154907604
CON1Oc2ccc(cc2O1)N(=O)=O,4.748141095,2.066666746
CN1Oc2cccc(c2O1)C(=O)O,4.407795196,0.916338226
c1cc(c2c(c1)ON(N(=O)=O)O2)C(=O)O,4.580358685,3.313218273
c1cc2c(cc1C#N)ON(O)O2,5.108903533,0.708514512
CN1Oc2ccccc2O1,4.212671418,-0.316113151
c1cc(c2c(c1)ON(N(=O)=O)O2)N,4.275971176,3.359098944
c1cc2c(cc1F)ONO2,4.506037527,0.092297774
COCCOc1ccc2c(c1)ON(C(Cl)(Cl)Cl)O2,4.251169379,2.296870338
c1cc2c(cc1C(=O)O)ON(N(=O)=O)O2,4.633016579,3.308459949
CON1Oc2cccc(c2O1)O,4.061870789,-0.407468983
CN1Oc2cccc(c2O1)O,4.20941079,-0.419133078
c1cc2c(cc1C#N)ON(N(=O)=O)O2,4.723443398,3.335136088
Cc1ccc2c(c1)ON(OC)O2,4.23037638,1.463150348
c1cc2c(cc1C(=O)O)ON(O)O2,5.006621413,0.892043981
CN1Oc2ccc(cc2O1)C#N,4.554387185,0.641231356
CN1Oc2ccc(cc2O1)C(=O)O,4.461910758,0.828507016
CN1Oc2ccc(cc2O1)O,3.987745932,-0.26896941
COCCOCCOc1cc(c2c(c1)ONO2)Cl,4.261410604,1.337808319
CN1Oc2ccc(cc2O1)N(=O)=O,4.670794269,2.024422953
CN1Oc2cccc(c2O1)N(=O)=O,4.63765827,2.071006597
CON1Oc2cccc(C#N)c2O1,4.504612021,0.861445003
CC(C)(C)c1ccc2c(c1)ON(C(Cl)(Cl)Cl)O2,4.545910926,2.291371034
C#Cc1cc2c(cc1C(Cl)(Cl)Cl)ONO2,4.695009829,3.150668013
CON1Oc2ccc(cc2O1)C(=O)O,4.533159734,0.876366311
Cc1cccc2c1ON(OC)O2,4.211243147,-0.370212615
COCCOCCOCCOc1c(ccc2c1ONO2)F,4.531090409,0.145544678
c1cc2c(c(c1F)N(=O)=O)ONO2,4.890877005,2.187105455
c1cc2c(cc1F)ON(N(=O)=O)O2,4.500768214,3.296011002
CCc1ccc2c(c1C(F)(F)F)ONO2,4.554129474,0.430871894
CON1Oc2cccc(c2O1)C(=O)O,4.581146786,0.99991951
CON1Oc2cccc(c2O1)N(=O)=O,4.721498571,2.125864072
CC(C)(C)c1c(ccc2c1ONO2)Cl,4.422471294,1.469462785
CC(C)(C)N1Oc2ccccc2O1,4.094771561,-0.394819513
CC(C)(C)c1ccc(c2c1ONO2)F,4.558425841,0.113446693
COCCOCCOc1ccc2c(c1)ON(C(Cl)(Cl)Cl)O2,4.301669618,2.2958272
COCCOCCOCCOc1cc2c(cc1C(F)(F)F)ONO2,4.431556767,0.369023099
COCCOCCOCCOc1ccc(c2c1ONO2)Cl,4.625442105,1.194466986
c1cc(c2c(c1)ONO2)O,4.433879936,-0.075894116
COCCOCCOc1ccc2c(c1)ON(C(F)(F)F)O2,4.378406931,-0.15427221
Cc1cc2c(cc1C(F)(F)F)ONO2,4.619545461,0.376530118
COCCOCCOc1ccc(c2c1ONO2)Cl,4.617181995,1.207794556
C=Cc1cc2c(cc1C(Cl)(Cl)Cl)ONO2,4.56782689,2.77252726
c1c(cc2c(c1C(=O)O)ONO2)C(=O)O,4.85213563,1.26105694
c1cc2c(cc1N)ON(N)O2,3.785720408,-0.278024594
c1c(cc2c(c1O)ONO2)O,4.177066735,-0.260556189
COCCOCCOCCON1Oc2ccc(cc2O1)Cl,4.338505589,0.029608757
c1c(cc2c(c1C#N)ONO2)C#N,5.099903014,1.311155797
c1cc2c(cc1O)ON(N(=O)=O)O2,4.269352981,3.671362701
c1cc2c(cc1C(=O)O)ON(C(=O)O)O2,4.879924001,1.000036584
c1cc(c2c(c1)ON(C(=O)O)O2)C(=O)O,4.825597894,1.13366683
c1ccc2c(c1)ON(O)O2,4.735437882,1.627542147
c1c(cc2c(c1N)ONO2)N,3.629887297,-0.789366426
c1cc2c(cc1O)ON(N)O2,3.093776887,-0.141387832
CC(=O)c1cc2c(cc1N(=O)=O)ONO2,5.030893562,2.222140484
c1cc(c2c(c1)ONO2)N,4.17349077,-0.350145942
C#Cc1ccc2c(c1)ON(C#C)O2,4.532311936,4.424149591
c1cc2c(cc1N)ONO2,3.758735164,-0.19667494
c1cc2c(cc1O)ONO2,4.177115506,-0.094298859
c1cc(C#N)c2c(c1C#N)ONO2,5.100097986,1.674117328
c1cc2c(cc1O)ON(O)O2,4.380368935,-0.142238945
c1c(C#N)c(cc2c1ONO2)C#N,5.086408292,1.455819084
Cc1cc2c(cc1F)ONO2,4.377936849,0.020560145
CC(=O)N1Oc2cccc(C#N)c2O1,4.831808775,1.041748134
c1cc2c(cc1F)ON(O)O2,4.78411464,1.634255002
c1c(c(cc2c1ONO2)O)O,3.930003103,-0.069533033
c1cc2c(c(C#N)c1C#N)ONO2,5.101594732,1.522185679
c1cc2c(cc1C#N)ONO2,4.780295299,0.743141186
CON1Oc2ccc(cc2O1)O,4.202286588,-0.227380388
c1cc2c(cc1C(=O)O)ONO2,4.68287621,0.894135288
c1ccc2c(c1)ON(C(=O)O)O2,4.650150725,0.744317828
c1cc(C#N)c2c(c1)ONO2,4.77683744,0.88912402
c1cc2c(c(c1O)O)ONO2,4.271692458,-0.01850928
c1cc(c2c(c1)ONO2)C(=O)O,4.622537971,1.017752112
c1c(c(cc2c1ONO2)C(=O)O)C(=O)O,4.843971233,1.361502085
c1cc(c2c(c1O)ONO2)O,4.477637063,-0.254130805
COCCOc1ccc2c(c1)ON(C(F)(F)F)O2,4.329691068,-0.032850692
c1cc2c(c(c1N(=O)=O)N(=O)=O)ONO2,5.232088752,2.634196095
C/C(=N/c1cccc2c1ON(C(=O)O)O2)/O,4.544999929,0.387719793
c1cc2c(c(C#N)c1C(=O)O)ONO2,5.00614818,1.525026687
CCc1ccc(c2c1ONO2)N(=O)=O,4.78620827,2.074932596
CC(=O)c1cccc2c1ON(C#N)O2,5.090464383,1.314699329
C#Cc1ccc(CC)c2c1ONO2,4.501506952,0.525242894
Cc1cc(C)c2c(c1)ONO2,4.236806756,-0.257848588
C=Cc1cc(C=C)c2c(c1)ONO2,4.298156549,0.653445961
CCc1cc(CC)c2c(c1)ONO2,4.24098649,-0.422442828
COc1cc(c2c(c1)ONO2)OC,4.15996324,-0.12098942
CN(C)c1c(ccc2c1ONO2)C#N,4.238348358,0.653523391
CCc1ccc2c(c1C=C)ONO2,4.329607891,0.47559367
C=Cc1c(C)ccc2c1ONO2,4.333295739,0.501432017
CCc1c(ccc2c1ONO2)O,4.136267257,-0.442659129
c1cc(c2c(c1)ON(O)O2)C(Br)(Br)Br,4.955343661,3.250817286
C#Cc1c(ccc2c1ONO2)N(=O)=O,4.952051271,2.168450356
C=Cc1cc(cc2c1ONO2)OC,4.111507213,0.565229487
C=Cc1cc(cc2c1ONO2)N(=O)=O,4.877749959,2.087161234
CN(C)c1c(ccc2c1ONO2)O,3.831145552,-0.174035229
CCc1cc(cc2c1ONO2)N(=O)=O,4.838694654,2.047306434
C=Cc1c(ccc2c1ONO2)N(=O)=O,4.811858183,2.057441009
c1cc2c(cc1N)ON(N(=O)=O)O2,4.016087184,3.399771753
C#Cc1cc(C=C)c2c(c1)ONO2,4.469092114,0.688934784
CCc1c(ccc2c1ONO2)N,3.720365709,-0.340832144
CC(=O)c1c(ccc2c1ONO2)C(=O)O,4.808979548,1.374655564
CCc1c(ccc2c1ONO2)C#N,4.709549701,0.674321364
COc1ccc2c(c1OC)ONO2,4.194529591,0.007168503
CCc1ccc(CC)c2c1ONO2,4.303403672,-0.537805166
c1cc2c(c(c1C#N)N)ONO2,4.477793286,0.550915417
C#Cc1c(ccc2c1ONO2)C#N,4.866136654,1.144196697
C=Cc1cccc2c1ON(C(=O)O)O2,4.649776982,0.685689247
CC(=O)c1c(ccc2c1ONO2)C#N,4.925106365,1.596941207
C=Cc1cc(C)cc2c1ONO2,4.319576945,0.536261674
CCc1ccc(C)c2c1ONO2,4.304295955,-0.321680415
c1cc2c(c(c1N)N)ONO2,3.664939685,-0.477859397
Cc1ccc2c(c1C)ONO2,4.265923277,-0.282957193
c1cc(c2c(c1N(=O)=O)ONO2)N(=O)=O,5.249502894,2.818970882
CC(=O)c1cccc2c1ON(C(=O)O)O2,4.776096985,1.217641322
C=Cc1cccc2c1ONO2,4.437609419,0.559934946
C#Cc1cc(CC)c2c(c1)ONO2,4.407064502,0.439748229
C=Cc1ccc(C)c2c1ONO2,4.383694041,0.457162597
c1cc(c2c(c1N)ONO2)N,3.48591115,-0.351117407
C=Cc1c(ccc2c1ONO2)N,3.784389744,0.459773124
C=Cc1c(ccc2c1ONO2)O,4.206706405,0.49303725
C=Cc1c(ccc2c1ONO2)NC,3.675512848,0.44572418
C=Cc1ccc(CC)c2c1ONO2,4.382460856,0.466473057
C=Cc1ccc(c2c1ONO2)N(=O)=O,4.816611359,2.183533245
c1cc(C#N)c2c(c1)ON(C(=O)O)O2,4.971620373,1.040390373
C=Cc1cccc2c1ON(CC)O2,4.191767377,0.46576995
COc1c(ccc2c1ONO2)N(=O)=O,4.772060182,1.982451467
CCc1c(ccc2c1ONO2)N(=O)=O,4.794345952,1.939184958
C#Cc1cccc2c1ON(O)O2,4.512109816,0.585157404
c1cc2c(c(c1C(=O)O)O)ONO2,4.702704765,0.78647926
C#Cc1ccc(c2c1ONO2)N(=O)=O,4.944706124,2.288764649
C#Cc1ccc(c2c1ONO2)OC,4.580236032,0.481843809
Cc1ccc2c(c1OC)ONO2,4.339906323,-0.140954418
c1cc(c2c(c1)ON(C(=O)O)O2)O,4.651665569,0.738976233
C#Cc1cccc2c1ONO2,4.559602965,0.617821963
C#Cc1cccc2c1ON(C)O2,4.34368821,0.533413619
C#Cc1cccc2c1ON(C(=O)O)O2,4.764569775,0.720152323
c1cc2c(c(c1F)N)ONO2,4.358959148,-0.050497497
CCc1cccc2c1ON(C#N)O2,4.757292681,4.301339149
C=Cc1c(ccc2c1ONO2)OC,4.167866715,0.480301169
C=Cc1c(ccc2c1ONO2)N(C)C,3.738894052,0.451988001
Cc1cc(c2c(c1)ONO2)OC,4.311222757,-0.182909405
C#Cc1c(ccc2c1ONO2)C(=O)O,4.76638614,1.198414283
CN(C)c1cccc2c1ON(O)O2,3.909925891,-0.569065411
C#Cc1c(ccc2c1ONO2)OC,4.285046907,0.647655174
CN(C)c1cccc2c1ON(C(=O)O)O2,4.012252449,0.696278665
CCc1cccc2c1ON(O)O2,4.672010128,-0.362905262
COc1c(ccc2c1ONO2)C#N,4.728215491,0.656617861
CCc1c(ccc2c1ONO2)C(=O)O,4.606543666,0.805267167
Cc1cc(cc2c1ONO2)N(=O)=O,4.83974876,2.05113473
COCCOCCON1Oc2ccc(cc2O1)Cl,4.296919503,-0.000541119
COc1c(ccc2c1ONO2)N,3.742513514,-0.231944591
COc1c(ccc2c1ONO2)O,4.272572937,-0.18833431
COCCOCCOc1c(ccc2c1ONO2)F,4.506453135,0.142584189
CNc1c(ccc2c1ONO2)C#N,4.309974423,0.541376641
Cc1c(ccc2c1ONO2)O,4.142876785,-0.228661666
CNc1cccc2c1ON(C#N)O2,4.16923738,4.096899282
CN(C)c1ccc2c(c1OC)ONO2,3.661759392,-0.101671522
c1cc(c2c(c1)ON(O)O2)N(=O)=O,5.178901008,2.101948322
CNc1cccc2c1ON(C(=O)O)O2,4.174412863,0.691921222
COCCOCCOCCOc1ccc2c(c1C(F)(F)F)ONO2,4.395654883,0.479356319
Cc1ccc(c2c1ONO2)OC,4.386900121,-0.203718879
CCc1ccc2c(c1)ON(C(Cl)(Cl)Cl)O2,4.565035402,2.293978587
c1cc2c(c(c1O)N(=O)=O)ONO2,4.588270658,1.990961313
CNc1ccc2c(c1OC)ONO2,3.614764669,-0.130368446
CNc1cccc2c1ON(O)O2,4.039397125,4.257919974
C#Cc1ccc2c(c1)ON(C(Br)(Br)Br)O2,4.680392412,2.517992128
c1cc2c(c(c1C(Cl)(Cl)Cl)N(=O)=O)ONO2,5.0638762,2.231578105
c1cc2c(c(c1C#N)N(=O)=O)ONO2,5.144084442,2.484389644
Cc1ccc(c2c1ONO2)N(=O)=O,4.787143359,2.075345545
c1cc(c2c(c1)ON(C(F)(F)F)O2)N(=O)=O,5.25396536,2.236733269
CC(C)(C)c1cccc2c1ONO2,4.348885905,-0.245140238
Cc1ccc2c(c1)ON(C(F)(F)F)O2,4.64415763,-0.095124749
CC(C)(C)c1ccc2c(c1F)ONO2,4.530205658,0.133817516
C#Cc1ccc2c(c1)ON(C(F)(F)F)O2,4.781491098,0.544618967
COCCOc1cc2c(cc1F)ONO2,4.276875002,0.104602297
COCCOCCOc1ccc2c(c1C(F)(F)F)ONO2,4.398754366,0.468349466
COCCOCCOCCOc1cc2c(cc1C(Cl)(Cl)Cl)ONO2,4.370621553,2.865035725
Cc1ccc2c(c1C(F)(F)F)ONO2,4.581886941,0.504433661
c1cc2c(cc1N(=O)=O)ON(C(F)(F)F)O2,5.313712212,2.152416051
COCCOCCOCCOc1c(ccc2c1ONO2)Cl,4.535816482,1.170327846
