solv_comb_sm,conductivity,oxstab,coulombic_efficiency,cond_std,oxstab_std,CE_std,overall_score_1,ROMol
CCCCC1CC(=O)N(C1C)C(=O)C(F)(F)F,1.4394455828485218,5.435662225899383,0.9854591630988118,0.02155181026094483,0.4913437528897342,0.9846702915166448,0.49419673204021686,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4eb0>
CCCC1(C)OC(C)C(C)OC1(CC)C#N,1.49940064375372,5.428777372369231,0.9850515917307873,0.022449475496012124,0.4907182665426169,0.9842221153919117,0.4941386529520785,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4f20>
CCC1(CO1)C1C(C)OC(C)(OC1C)C=O,1.1973557481379844,5.44283752999993,0.9879846562464416,0.017927168319100087,0.4919956265616505,0.987447389764323,0.4941321609328743,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4f90>
CC12OC1CCOC(C)(C)COC2C=O,1.6495841264304862,5.3895701284036175,0.9860659697949669,0.024698067845762804,0.487156303212361,0.9853375520135317,0.49407333461364633,<rdkit.Chem.rdchem.Mol object at 0x2bdbe5040>
CC(C(C#N)C#N)C1N(CCC1(C)C)C(C)=O,1.610202139208124,5.394760504513607,0.9861443845511457,0.024108428868107892,0.4876278469247992,0.9854237789281368,0.4940628180579445,<rdkit.Chem.rdchem.Mol object at 0x2bdbe50b0>
CCC1(CC)OC(C)(CC1C)OC(C)CC#N,1.4433515726271067,5.422102996571485,0.9861565276878257,0.021610291916702096,0.49011190201812316,0.9854371318384889,0.49406257750519367,<rdkit.Chem.rdchem.Mol object at 0x2bdbe5120>
CC(C)OC1OCC(C)(CCC1C)C(F)(F)F,1.0461268042345475,5.449365253846069,0.9892456472015181,0.015662923008888288,0.49258866781163935,0.9888340083639289,0.4940382477308707,<rdkit.Chem.rdchem.Mol object at 0x2bdbe5190>
CCC(C)N1C(CCC1=O)C(OC=O)C(C)C,1.3648222443726055,5.428465877299913,0.9865151700684287,0.02043452715484624,0.490689967333026,0.9858315043703052,0.49399547962319856,<rdkit.Chem.rdchem.Mol object at 0x2bdbe5200>
CC12COC1C1(COC1)CC2,1.8100837728219463,5.360891888347001,0.9857792789509116,0.027101116906692313,0.48455089591702705,0.9850222992711519,0.49390252299130755,<rdkit.Chem.rdchem.Mol object at 0x2bdbe5270>
CCC(C(C)C)(C(C)C#N)C1(C)CCCO1,1.7407286545924754,5.375145544041047,0.9855001231731609,0.026062711181327095,0.4858458351621526,0.9847153322845466,0.4938858799472487,<rdkit.Chem.rdchem.Mol object at 0x2bdbe52e0>
CC1(C)N(C11CN(C=O)C(=O)C1)S(C)(=O)=O,1.1745479812815665,5.473388922242189,0.9850912993100974,0.017585683562226936,0.49477120902673366,0.9842657788835452,0.49388548158592693,<rdkit.Chem.rdchem.Mol object at 0x2bdbe5350>
CCC1OC(C)C(CC)C(O1)C(C#N)C(C)C,1.5171279753067395,5.414981732723456,0.985227051327543,0.022714894444894846,0.489464937882771,0.9844150553486666,0.49387631293318973,<rdkit.Chem.rdchem.Mol object at 0x2bdbe53c0>
CCC1OCCCC(C)C1(C)C(F)(F)F,1.0958351234940378,5.438728398634181,0.9889989873320703,0.016407170940909016,0.49162231352651753,0.9885627747271009,0.49387544553419405,<rdkit.Chem.rdchem.Mol object at 0x2bdbe5430>
