solv_1_sm,solv_2_sm,solv_3_sm,solv_4_sm,salt_sm,conductivity_log
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.81441558737862
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.729923281060843
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6322839739689763
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5205248399491395
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8684908736205265
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7947831155374948
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7120730499770677
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.621195001805607
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5109795219207747
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8400382413163664
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7689246171127619
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6902759211097308
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5981296978732595
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.4962562649592186
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7997750613443939
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.729923281060843
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.650158697524353
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5653371842633423
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.47055086489383513
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7414284432720484
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6773109435760742
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6020599912758946
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5157784047215106
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.4200598726808926
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6136418637900275
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5523722071639803
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.4758151050892924
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.395586103102751
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.3049250397461057
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8873380433221121
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7874199748433308
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6742991460876339
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5394176348918159
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.3833954926078742
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.9069530934400957
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8119681942216217
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7027998330762166
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5736803243533445
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.4199485065468981
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.9182094904691835
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.830588620945678
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7265982421629125
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.609288848984843
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.46982256303645653
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.9254935556926716
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.84172856060656
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7435562630060105
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6350040293619589
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5049077932178754
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.9234468339387873
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8437613402046914
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7516834753539664
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6454116056434676
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5235896660967038
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.9157519739078119
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8390581737362947
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7486627791715916
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6486482799460486
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5324860969223562
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.902101021725572
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8274107770422044
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7428378422166841
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6448620064109135
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.532152525753874
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.881908112833097
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8106362095712686
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7253265150033344
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.633853420853261
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5225519250780242
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8564024869265057
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7881272538077241
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7040064347381718
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6150542115941955
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5127818670382808
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8222851358505239
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7534913264569139
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6750311186019736
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5833050483504859
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.4826067472516524
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7669127144846701
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7005206595438388
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6221148531528795
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5401181462452975
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.444590930044142
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6542149784533046
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5908170382667886
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5117497410129577
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.4269039129067887
CC1COC(=O)O1,O=C1OCCO1,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.3360636857045791
O=C1OCCO1,CCOC(=O)OCC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.9731278534798515
O=C1OCCO1,CCOC(=O)OCC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.9444826719399002
O=C1OCCO1,CCOC(=O)OCC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.9190780924618245
O=C1OCCO1,CCOC(=O)OCC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.8920946028227031
O=C1OCCO1,CCOC(=O)OCC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.8692317196397205
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,0.8575259511614957
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,1.0281644192882482
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,1.1794586906964843
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,1.2857226145551424
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,1.3841289226170812
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,0.46577419234719825
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,0.7745169659207082
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,0.994095350032703
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,1.1544694478775879
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,1.2812507967572555
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,0.4657566668276756
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,0.7745169659207082
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,0.9941005424575288
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,1.1478514574952279
O=C1OCCO1,CS(=O)(=O)C,,,[Li+].F[P-](F)(F)(F)(F)F,1.2645850435059383
COC(=O)OC,,,,[Li+].F[As-](F)(F)(F)(F)F,1.0413926852457918
CCOC(=O)OCC,,,,[Li+].F[As-](F)(F)(F)(F)F,0.6989700041474914
O=C1OCCO1,COC(=O)OC,,,[Li+].F[As-](F)(F)(F)(F)F,-0.5850266520436834
O=C1OCCO1,COC(=O)OC,,,[Li+].F[As-](F)(F)(F)(F)F,1.0413926852457918
O=C1OCCO1,COC(=O)OC,,,[Li+].F[As-](F)(F)(F)(F)F,1.2552725051484013
O=C1OCCO1,COC(=O)OC,COC=O,,[Li+].FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.04139268524320564
O=C1OCCO1,COC(=O)OC,COC=O,,[Li+].FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.8512583486985463
O=C1OCCO1,COC(=O)OC,COC=O,,[Li+].FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,1.0413926852457918
O=C1OCCO1,COC(=O)OC,COC=O,,[Li+].FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.5440680441351401
O=C1OCCO1,COC(=O)OC,COC=O,,[Li+].FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,1.0791812461396952
O=C1OCCO1,COC(=O)OC,COC=O,,[Li+].FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,1.2552725051484013
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.4510184523298681
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.7718078790691605
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,1.0363094437900848
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,1.1517681027594744
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.46179855773206374
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.756255648617848
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,1.0004340773372482
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,1.106972399741229
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,-1.6989700041500773
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.0043213738464108805
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.46239799790224445
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.7481880271186377
O=C1OCCO1,COC(=O)OC,CCOC(=O)OCC,,[Li+].F[P-](F)(F)(F)(F)F,0.986771734479337
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,-0.8538719641598428
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,-0.16749108737541774
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.2624510897941276
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.7623784295056841
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.9946690217740946
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,-0.16749108737541774
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.14612803584274317
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.521138083735133
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.7979596435286882
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,1.0342272605888698
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.04921802253685184
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.4927603889438252
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,0.7581546220861052
O=C1OCCO1,CCOC(=O)OC,COC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,1.0216027160765098
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[As-](F)(F)(F)(F)F,0.04139268524320564
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[As-](F)(F)(F)(F)F,0.2624510897941276
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[As-](F)(F)(F)(F)F,0.513217599903508
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[As-](F)(F)(F)(F)F,0.6937269488368614
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[As-](F)(F)(F)(F)F,0.8369567369578135
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,-0.5850266520436834
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.05307844360317678
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.26951294433729955
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.5670263661362878
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.7831886910442459
CC1COC(=O)O1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,-0.2757241302098718
CC1COC(=O)O1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.11727129556323337
CC1COC(=O)O1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.31806333508730567
CC1COC(=O)O1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.521138083735133
CC1COC(=O)O1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.673941998808907
O=C1OCCO1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.07554696133892232
O=C1OCCO1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.661812685505795
O=C1OCCO1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.9047155452966301
O=C1OCCO1,CC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,1.110589710139591
CCOC(=O)OC,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.9788107010062314
CCOC(=O)OC,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.4282911680443812
CCOC(=O)OC,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.2048154104857742
CCOC(=O)OC,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,0.06182930717009036
CCOC(=O)OC,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,0.25791845035693356
O=C1OCCO1,CCOC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,-0.8239087409938799
O=C1OCCO1,CCOC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,-0.4282911680443812
O=C1OCCO1,CCOC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,-0.15490196001235135
O=C1OCCO1,CCOC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.485721426497089
O=C1OCCO1,CCOC(=O)OC,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,0.7958800174533828
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,-0.45593195543315146
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.10720996967760635
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.37106786220395693
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.6560982017978809
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.8543060419287996
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,-0.38721614315701886
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.1003705451334639
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.3138672204553653
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.5587085706036605
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.7363965024177218
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,-0.5228787451387853
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.06445798917555305
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.37291200295381244
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.6159500516681523
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,Cc1ccccc1,[Li+].F[P-](F)(F)(F)(F)F,0.8115750057124305
CC1COC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,-1.4419648077729417
CC1COC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,-1.2449525542930338
CC1COC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,-0.9830576046406522
CC1COC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,-0.7773116886953756
CC1COC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,-0.6462045348626982
CC1COC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,-0.5558038366937823
CC1COC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,-0.44428535262937424
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-1.4289670158168215
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-1.18867864137913
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-0.9889109596549831
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-0.8403134493866036
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-0.7446458939636824
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-0.6552857054407681
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-0.5646280921194872
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-0.49536225109355797
CC1COC(=O)O1,,,,[O-]Cl(=O)(=O)=O.[Na+],-0.4384088987944344
CC1COC(=O)O1,,,,CC[N+](CC)(CC)CC.[O-]Cl(=O)(=O)=O,0.9956351945365123
CC1COC(=O)O1,,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,1.025305865213514
