smiles,IE
c1ccc(cc1)[C@@H]1CC[C@H](CC1)c1ccccc1,5.308332714
C=CC1(CCCCC1)c1ccccc1,4.919366135
C#C[C@H]1CCCC[C@H]1c1ccccc1,5.234319021
CC[C@@H]1CCC[C@@H](C1)c1ccccc1,5.093579537
CC[C@H]1CCCC[C@H]1c1ccccc1,5.08942179
CC[C@@H]1CC[C@@H](CC)C1,6.44850584
C[C@@H]1CCC[C@@H]1c1ccccc1,5.266550253
CC[C@@H]1CCC[C@@H]1CC,5.919909831
CC[C@H]1CCC[C@H]1C,5.705610562
C#C[C@@H]1CCC[C@@H]1c1ccccc1,5.334008397
c1ccc(cc1)[C@@H]1CCC[C@@H](C1)c1ccccc1,4.99769526
C#C[C@@H]1CC[C@H](C1)c1ccccc1,5.323812506
CC1(CCCC1)c1ccccc1,5.351977291
C=C[C@@H]1CCC[C@@H]1c1ccccc1,5.033002264
CC[C@@H]1CCC[C@@H]1c1ccccc1,5.066386175
CCC1(CCCC1)c1ccccc1,5.329235428
C=C[C@@H]1CC[C@H](C1)c1ccccc1,5.035900241
C#CC1(CCCC1)c1ccccc1,5.408340987
c1ccc(cc1)[C@@H]1CC[C@H](C1)c1ccccc1,4.889409188
CCC1(CC)CCCC1,5.816492113
C=CC1(CCCC1)c1ccccc1,4.945322366
C[C@@H]1CC[C@H](C1)c1ccccc1,5.228649049
c1ccc(cc1)C1(CCCC1)c1ccccc1,5.052963623
ClC(Cl)(Cl)Cl,7.508931314
N,5.685407949
C1CCCCC1,6.108707929
CCC1=CCC=C1,4.533120406
CC[C@@H]1C=CC=C1,4.660771953
C#CC1=CCC=C1,4.754644891
C#CC1=CC=CC1,4.563852939
C#C[C@@H]1C=CC=C1,4.926754049
C[C@H]1C=CC=C[C@@H]1c1ccccc1,4.385902326
C=Cc1ccc(C)cc1,4.746897831
C=CC1=CCC=C1C,4.323622372
C#CC1=CCC=C1C,4.618507112
C12=C3c4c5C(=O)C2=C(c2c1c(C(=O)[C]3C=Cc4ccc5)ccc2)[CH2],4.803621627
N1([C@@H]2CCC[C@H]1CCC2)N(C)C,2.918055621
c12c3c(ccc1[N]c1c([CH]2)cc(cc1C)C)cccc3,4.33680626
[C@H](CC)(N)C,4.723156547
c12N(c3c(Cc1cccc2)cccc3)C,3.696020027
c12c(CCc3c(N1)cccc3)cccc2,3.698080527
c12c(n(c3c(n1C)cccc3)C)cccc2,3.00928015
c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2,4.853338458
c1(c2c(cc3c1cccc3)cccc2)C(=O)C,4.116718879
C1(=CCCCC1)N(C)C,3.289453195
c1(c2ccccc2)cn2c(c1)cccc2,3.761696702
c12c3c(sc1cc1c(c2)cccc1)cccc3,4.1720363
N(N(CC)CC)(CC)CC,2.868681528
[C@H]12N(C[C@H](CC1)CC2)C,3.625528504
C(=S)(C(C)(C)C)C(C)(C)C,4.56257377
c1(cc(c(cc1)C)O)C(C)C,4.502200268
N12CC[C@H](CC1)CC2,4.014786365
[C@]12(C(C)C)OO[C@](CC1)(CC2)C,4.761752711
c12c3c(ccc1nccc2)cccc3,4.737862507
c1(c2sc(cc2)C)sc(cc1)C,3.829423703
[C@H]12C[C@H](OO1)CCCC2,4.968344792
C1(=O)[C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3,5.272281789
c1(c(cccc1C)C)OC,4.512749337
N1([C@@H]2CCC[C@H]1CCC2)C,3.67181103
C1C(CC(=O)C=C1OC)(C)C,5.198807893
[Si](CC)(C)(C)C,5.309526102
C(N(C(C)(C)C)/N=N\N(C)C)(C)(C)C,3.49475692
c12c3c(cc(c1cccc2)C#N)cccc3,4.854717667
C(CN)N,4.266384423
C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C=C)(F)F)(F)F)(F)F)(F)F,6.992003509
S(SCC)CC,4.533948777
Clc1c(Cl)cc(cc1Cl)Cl,5.540324576
N(c1ccccc1)c1ccccc1,3.849172879
C(C=C)[SiH3],5.075437432
C(C=O)(C)(C)O,5.600388867
c12c(c3c(s2)cccc3)ccc2c1cccc2,4.309354175
C(=N\c1ccccc1)/c1ccccc1,4.479809514
[C@H](CCC)(OO)C,5.49216518
[N]([N]CCC)CCC,4.531641665
O(C)c1cc(C=O)ccc1O,4.754589265
[C@H]([C@@H]([C@H](C=O)O)O)([C@@H](CO)O)O,5.531156315
c12c(cc3c(c1)cccc3)cccc2O,3.856257564
C(C)[C@@H]1OC(=O)OC1,6.955922632
Nc1c2c(cc3c(c2)cccc3)ccc1,3.517647286
C(=N)(C(C)(C)C)C(C)(C)C,5.066303893
C(C=C(C)C)CC(=O)O,4.903167857
C(CCC(=O)C)C(C)(C)O,5.595606965
O=C1CCCC=C1,5.579092112
C(=O)(C=O)O,6.48972132
Oc1c(O)c(O)c(c(c1O)O)O,4.012566393
C(C(=O)O)(C)C,6.503666393
CC1=C(C)S/C(=C/2\SC(=C(S2)C)C)/S1,3.075702575
C(=O)([C@@H]1[C@H](C1)C)c1ccccc1,5.479647405
O(CC)C=O,6.687635574
C(OC)OC,5.922347319
S(C(C)(C)C)C(C)(C)C,4.706216671
C1CCOC=C1,4.47029316
C(=C\C(C)(C)C)/C(=O)C(C)(C)C,5.403515297
C(C(=O)O)CCO,6.133188759
Fc1c(F)cc(c(c1)F)F,5.582340275
C(CC#N)CC,7.08490368
C(C)N,4.792780366
[Al](O)(O)O,7.095590635
C(Nc1ccccc1)c1ccccc1,3.880711934
C(C(=O)O)C(=O)O,6.563606233
c1ccoc1,4.961150807
C(=C(F)F)(Cl)F,5.729950095
Clc1nc(Cl)nc(n1)Cl,7.030489497
C(=C)CO,5.738019462
[SiH](C)(C)c1ccccc1,5.347380707
Oc1c2c(c(cc1)O)cccc2,3.881818719
C1CCNC1,4.117656646
Clc1c2c(c(c(c1Cl)Cl)Cl)C(=O)OC2=O,6.09676199
C1(=O)OCCO1,7.044261573
C(O)c1ccc(cc1)C,4.951368194
Clc1cc(Cl)cc(c1)Cl,5.675220434
C(CCl)Cl,6.99766336
Oc1oc(cc1)O,3.787955878
C(=C)(C(=O)O)CC,5.921941328
C(#C)c1ccccn1,5.48419453
C(=O)(O)[C@@H]1CC[C@H](C=C1)C(=O)O,5.444090847
C(C)(C)(C)O,5.954136267
C(=O)(OCC)C1CC1,6.085680252
Fc1c(F)c(F)c(cc1F)F,5.832067841
[C@H](C(=O)O)(CO)O,5.89121462
C(=O)(O)[C@@H]1CCC=CC1,5.118643257
[C@H](C(=O)OCC)(O)c1ccccc1,5.344019527
C(C)S,5.328095703
FC1(F)C=C[C@H](C=C1)F,6.380546739
C(=O)c1ccc(cc1)O,5.178871081
C(=C)(OC)C,4.719774047
CC1=C(C)C(=O)C(=C(C1=O)C)C,5.497005898
O(CC)C=C,4.725357474
